followers,revenue,yearsjoined,rating,goodreview,mediumreview,badreview
-0.03629563367,-0.03927608279,0.5991742694,0.3397098007,0.2383887036,1.528838317,1.761924492
-0.02207474566,-0.05288107378,0.5991742694,0.4814765394,0.5779402735,-0.2645298448,0.4886944036
-0.04652189023,-0.03410449833,-0.6077859505,0.3816006911,0.4280350585,0.3453253606,1.583584104
0.0006946536957,-0.0524015416,-0.6077859505,0.6493253754,-2.303363299,-0.7247974588,-0.7072697442
-0.07312613579,0.008283297655,-1.21126606,0.4463707398,0.5343556113,-0.01281075632,0.1162064976
0.1400273992,-0.02222404618,-1.21126606,0.645932635,0.6471658893,-0.4494570337,0.2779718783
-0.07456420311,-0.05445400733,-1.81474617,-0.508043268,-0.2511663654,0.280528655,-0.7072697442
0.1400273992,0.008283297655,0.5991742694,0.674216386,0.6451065136,-0.7247974588,-0.4296804078
-0.04060983566,-0.04913103014,-0.6077859505,0.6307774821,0.6438752366,-0.7247974588,-0.2817323589
-0.06274009398,-0.05117030788,1.202654379,0.1940334575,0.1387466782,1.916680834,1.569997669
0.1400273992,-0.00001945335873,1.806134489,0.4386518578,0.5959182765,1.673738901,0.9842319254
-0.009371817597,-0.03121030059,-0.004305840521,0.4306906157,0.6159649831,-0.2440244577,0.8771289964
0.1400273992,0.006991451579,-0.004305840521,0.6734768271,0.7068596187,-0.05113614371,0.3431523648
0.1320381363,-0.05022122613,-0.004305840521,0.5346606449,0.80765115,0.0969375375,-0.02236603905
-0.07568269992,-0.05307492721,-0.004305840521,0.5503132322,0.5318398635,-0.7247974588,0.0382632642
0.09209182162,-0.04346080024,1.202654379,0.3635096629,0.5742550789,1.148445844,1.408384276
-0.05283340794,-0.04907433226,1.202654379,-0.2982095072,-0.8919500114,1.035776148,1.761924492
-0.0311825054,-0.04176156777,-0.6077859505,0.6012831259,0.6981997892,0.2162740556,-0.03122462184
-0.07568269992,-0.0487038724,-0.004305840521,0.4814765394,0.6828197067,0.6975716143,0.2187101263
-0.007454394494,0.008283297655,0.5991742694,0.5268035934,0.7173434059,0.5883247974,0.6826415408
-0.07568269992,-0.04744977673,-1.21126606,0.356633396,-0.07664281507,-0.7247974588,-0.7072697442
-0.03517713686,-0.0490626713,1.202654379,0.3497463473,0.6558422735,-0.2369566043,0.2140193809
0.1400273992,0.008283297655,-0.004305840521,0.6925038271,0.6433440682,0.4711967542,0.3047903464
-0.07568269992,-0.0531808324,-2.41822628,-1.297961156,-0.8580784041,-0.7247974588,-0.7072697442
-0.07392506208,-0.05478389826,0.5991742694,0.4106680776,0.4954636624,0.5098487374,-0.2327080019
-0.05634868363,-0.05082612536,-0.6077859505,0.4784059783,0.7712626018,-0.7247974588,-0.4432117762
-0.07560280729,-0.05493183904,-0.004305840521,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442
-0.07568269992,-0.05454158147,-0.6077859505,0.3402956919,0.3935971064,-0.5140473739,-0.0585842057
-0.07568269992,-0.02690717951,0.5991742694,0.1271864865,-0.01737903221,0.03193062696,1.761924492
-0.002900514623,-0.01142224555,-0.004305840521,0.7688800763,0.8738465698,-0.1111994556,-0.2478623812
-0.07176796109,-0.0547379856,1.806134489,0.2052005986,0.4370968284,0.04400863983,0.5378114449
-0.01312677117,-0.05136170499,-0.004305840521,0.5184160068,0.6392236468,1.299131099,0.7745442952
-0.01704151001,-0.05477879685,0.5991742694,0.2488521994,0.1828316042,1.916680834,1.761924492
0.07611329576,0.008283297655,1.202654379,0.6956902932,0.7933992965,0.7403999212,0.1306511805
-0.05714760992,-0.04548658561,-0.6077859505,0.6314785918,0.730677118,0.03784958989,0.1074309151
-0.04931813225,-0.05279562522,-1.21126606,0.3474731353,0.2741358583,-0.2250241772,-0.7072697442
-0.04204790298,-0.04744977673,-1.21126606,0.6503499515,0.726603947,-0.5292205564,-0.303431316
-0.05075619958,-0.05493183904,1.202654379,0.2499458423,0.5378260675,-0.7247974588,-0.7072697442
0.02817771818,-0.04441384493,1.202654379,0.5286015441,0.6244676059,1.916680834,0.8512460685
-0.07568269992,-0.05234545164,0.5991742694,0.5985668649,0.6313276163,0.1472854394,0.03254790557
-0.07320602841,-0.05448206506,1.806134489,0.2588342037,-0.02928409234,-0.2668899065,0.0509142711
0.1080703475,-0.05233131224,1.202654379,0.4526495469,0.5921406353,1.579697829,1.143225709
0.1400273992,-0.04061785803,0.5991742694,0.5286015441,0.7280328478,0.3590552035,0.7443874325
-0.06393848341,-0.01327205622,0.5991742694,0.2286363877,0.2968055611,1.916680834,1.441313624
-0.04396532609,-0.04933389606,-0.6077859505,0.645932635,0.7614565691,-0.04038926225,0.1520331591
-0.02998411596,-0.05290522893,0.5991742694,0.2333420169,0.2613704805,1.916680834,1.761924492
-0.06841247066,-0.05282835925,1.202654379,0.3619355197,-0.5594359521,-0.7247974588,0.02664446785
-0.07296635053,-0.05493183904,0.5991742694,0.6088416753,0.4580814486,0.551973567,-0.7072697442
0.1400273992,0.008283297655,1.202654379,0.6205349861,0.7739476548,0.7218661719,0.4196697078
0.1400273992,0.008283297655,-0.004305840521,0.2894094032,0.4901218491,1.916680834,1.761924492
-0.0003439504853,-0.05364033305,-0.004305840521,0.6433389622,0.261961406,1.311830643,-0.5865593983
-0.07568269992,-0.030718355,-0.6077859505,0.6079207708,0.5232555265,-0.5989529447,0.1045013237
-0.06313955712,-0.05360147734,-0.6077859505,0.4074110795,0.4494283137,0.606080225,0.1613129525
-0.0622607382,-0.05120186093,-1.21126606,0.3066541489,0.1943702221,-0.3818147,-0.1405483877
0.03616698111,-0.0448608956,-0.6077859505,0.7330317092,0.9165483088,-0.6348575463,-0.6919760066
-0.07568269992,-0.05408160468,1.202654379,0.06190028927,0.07785417755,-0.7247974588,-0.7072697442
0.01219919232,-0.04864775693,-0.004305840521,0.5401449003,0.6982467909,-0.3683966501,0.03961698287
-0.07456420311,-0.05473203396,-0.6077859505,0.2274663005,0.4458714653,-0.5912678842,0.4046848558
-0.07568269992,-0.05473203396,-0.6077859505,0.4128770964,0.5089060765,-0.2699721941,-0.2588816526
-0.05523018682,-0.04628909121,-1.21126606,0.375826794,0.498279101,-0.5536397905,-0.1811948344
-0.06353902027,-0.04116702099,0.5991742694,0.5577793076,0.5810756774,-0.0107447453,-0.5048020368
-0.06305966449,-0.05012972391,0.5991742694,0.2514847947,0.435433977,1.323889064,1.761924492
0.1400273992,-0.02620136596,-0.004305840521,0.6873505408,0.8294618068,-0.001796347894,-0.02687058179
-0.07568269992,-0.05192711083,-0.6077859505,0.4519831453,0.5484885713,0.8981320043,0.9411950304
-0.06082267087,-0.04633341903,0.5991742694,0.5280701391,0.6499058062,-0.634350449,-0.125262176
-0.01560344268,-0.05344957447,0.5991742694,0.4985629618,0.6680923655,1.054006211,0.4444494338
-0.07568269992,-0.05493183904,-0.6077859505,-0.5745279452,-1.312462107,-0.7247974588,0.7851871023
0.02817771818,-0.05493183904,-0.6077859505,0.4119916182,0.009850444097,-0.7247974588,-0.3187658264
-0.07488377363,-0.05493183904,-0.004305840521,-1.297961156,-1.622586598,-0.7247974588,-0.7072697442
-0.07336581367,-0.05493183904,-0.004305840521,-0.08783326003,-2.303363299,-0.7247974588,-0.7072697442
0.09209182162,-0.03072371147,1.806134489,0.6924012995,0.8595477354,-0.1343333271,-0.2581876461
-0.0734457063,-0.05211076145,-0.6077859505,0.4745757188,0.3919002847,-0.7247974588,0.06075481826
0.01219919232,-0.0225970865,0.5991742694,0.4466052149,0.5536276348,0.7995237951,1.761924492
-0.05451115316,0.008283297655,0.5991742694,0.001004948237,0.1894638309,1.916680834,1.761924492
0.1400273992,-0.01424754029,0.5991742694,0.6980520909,0.8232219089,0.3272170825,-0.009290120217
-0.07312613579,-0.05404036832,-0.004305840521,0.5971033388,0.7435369189,-0.1645199435,-0.2702251352
-0.07272667264,-0.05465976404,0.5991742694,0.3715672001,0.139487936,-0.7247974588,-0.7072697442
-0.009611495485,-0.0314976798,-0.004305840521,0.5973473515,0.6803871432,0.6011109968,0.6736467327
-0.0720875316,-0.04307120585,-2.41822628,-0.08580281221,-0.1075092789,0.05059187697,1.761924492
-0.05347254898,-0.05104881875,-0.004305840521,0.5020144842,0.5823199859,0.1485549722,-0.4049746129
-0.07280656527,-0.0516244274,-0.004305840521,0.3645688555,0.6960942229,-0.5391043372,-0.7072697442
-0.05147523324,-0.05131825801,0.5991742694,0.3145192422,0.4361869614,1.859409596,1.584014651
-0.07568269992,-0.04977941886,1.202654379,0.4942931842,0.5984334946,1.886848585,0.6545608098
-0.06913150432,-0.01706920369,-0.6077859505,0.5532636513,0.6180444786,-0.5422056364,-0.6107515241
-0.00553697139,-0.04390045812,1.806134489,0.5048784054,0.7516660354,-0.110500243,0.1576162985
-0.0238323835,-0.05213622597,0.5991742694,0.6385610433,0.7347480387,-0.4286528241,-0.01386894612
-0.07568269992,-0.0454194171,0.5991742694,0.652258494,0.7363305941,0.9871365216,-0.2842786498
0.1320381363,-0.05393787937,-0.004305840521,0.7489971874,0.8576385191,-0.5549799434,-0.3932877422
-0.07568269992,-0.05437918671,-0.6077859505,0.1749685446,0.3481215528,-0.4964393101,-0.003941720756
