job_index,strategy,n_bins,min_support,silhouette_score,n_selected_features,selected_features,init,cluster_sizes,silhouette_sample_std,silhouette_negative_fraction,cluster_assignments,status,error_message
0,uniform,3,1.0,0.3956087954111594,0,,,[],,,,baseline_no_features,
1,uniform,3,0.95,0.3956087954111594,0,,,[],,,,baseline_no_features,
