run_id,dataset,method,protocol_id,config_hash,random_seed,run,runtime_seconds,artifact_path,assignments_path,silhouette
tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_42,TIKI,MvDEC-DEKM-consistent,mvdec_dekm_consistent_v1,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,42,1,73.95898365974426,/kaggle/working/mvdec_repo/output/mvdec_runs/tiki/mvdec_dekm_consistent_v1/ccfbcd08db49/seed_42/artifact.pkl,/kaggle/working/mvdec_repo/output/mvdec_runs/tiki/mvdec_dekm_consistent_v1/ccfbcd08db49/seed_42/assignments.csv,0.43028074502944946
tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,TIKI,MvDEC-DEKM-consistent,mvdec_dekm_consistent_v1,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,43,1,97.63628721237183,/kaggle/working/mvdec_repo/output/mvdec_runs/tiki/mvdec_dekm_consistent_v1/ccfbcd08db49/seed_43/artifact.pkl,/kaggle/working/mvdec_repo/output/mvdec_runs/tiki/mvdec_dekm_consistent_v1/ccfbcd08db49/seed_43/assignments.csv,0.4345308840274811
tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_44,TIKI,MvDEC-DEKM-consistent,mvdec_dekm_consistent_v1,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,44,1,83.27206611633301,/kaggle/working/mvdec_repo/output/mvdec_runs/tiki/mvdec_dekm_consistent_v1/ccfbcd08db49/seed_44/artifact.pkl,/kaggle/working/mvdec_repo/output/mvdec_runs/tiki/mvdec_dekm_consistent_v1/ccfbcd08db49/seed_44/assignments.csv,0.44942614436149597
