phase, space, metric, silhouette_input_space, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-26 15:06:31
phase:baseline_raw_input, space:x_raw, silhouette = 0.649201512336731, silhouette_input_space = 0.649201512336731, loss:0.0, n_changed_assignment:3765," cluster_sizes:[2200, 500, 303, 762]", time:59.602
phase:paper_step4_to_7_common_pre_refine, space:H_fused_latent, silhouette = 0.6492021679878235, silhouette_input_space = 0.649201512336731, loss:0.0, n_changed_assignment:3765," cluster_sizes:[2200, 500, 303, 762]", greedy_eigen_direction:largest, greedy_eigen_index:9, greedy_eigenvalue:9815980032.0, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:15, lambda_kmeans:0.0, lambda_greedy:1.0, time:60.393
phase:paper_step8_greedy_target_Yprime_pre_refine, space:Y_greedy_target, silhouette = 0.9999977946281433, loss:0.0, n_changed_assignment:3765," cluster_sizes:[2200, 500, 303, 762]", greedy_eigen_direction:largest, greedy_eigen_index:9, greedy_eigenvalue:9815980032.0, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:15, lambda_kmeans:0.0, lambda_greedy:1.0, time:60.575
phase:paper_step9_after_full_epoch_1, space:H_fused_latent_same_labels, silhouette = 0.6492021083831787," loss:total:8114651.86667, L1_reconstruction:3710888.16730, L2_kmeans:4403763.28333, L3_trace_logged:4403763.40000, L4_greedy:4403763.66667, L4_selected_direction:3699203.88333, L4_nonselected_snapshot_anchor:704559.76667, L4_selected_fraction:0.84001, L4_anchor_fraction:0.15999", n_changed_assignment:3765," cluster_sizes:[2200, 500, 303, 762]", greedy_eigen_direction:largest, greedy_eigen_index:9, greedy_eigenvalue:9815980032.0, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:15, lambda_kmeans:0.0, lambda_greedy:1.0, refinement_epoch:1, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:15, step9_loss_samples:3765, time:66.010
phase:paper_step4_to_7_common_refine_epoch_1, space:H_fused_latent, silhouette = 0.6492021083831787, silhouette_input_space = 0.649201512336731, loss:3433058.5, n_changed_assignment:0," cluster_sizes:[2200, 500, 303, 762]", greedy_eigen_direction:largest, greedy_eigen_index:9, greedy_eigenvalue:9255444480.0, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:15, lambda_kmeans:0.0, lambda_greedy:1.0, time:66.798
phase:paper_step8_greedy_target_Yprime_refine_epoch_1, space:Y_greedy_target, silhouette = 0.9999988079071045, loss:3433058.5, n_changed_assignment:0," cluster_sizes:[2200, 500, 303, 762]", greedy_eigen_direction:largest, greedy_eigen_index:9, greedy_eigenvalue:9255444480.0, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:15, lambda_kmeans:0.0, lambda_greedy:1.0, time:66.978
phase:training_stop, stop_reason:converged_assignment, refinement_epochs_completed:1, max_refinement_epochs:1400, time:67.097
phase:final_recomputed_artifact, space:H_fused_latent, silhouette = 0.6492021083831787, silhouette_input_space = 0.649201512336731, loss:8114651.86667, n_changed_assignment:0," cluster_sizes:[2200, 500, 303, 762]", protocol_id:mvdec_dekm_consistent_v1, greedy_eigen_direction:largest, greedy_eigen_index:9, greedy_target_mode:frozen_snapshot, lambda_kmeans:0.0, lambda_greedy:1.0, kmeans_refresh_policy:one_epoch, batches_per_epoch:15, stop_reason:converged_assignment, refinement_epochs_completed:1, max_refinement_epochs:1400, loss_scope:last_completed_epoch_mean, time:68.071
run 1/1, seed:42, run_id:airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42, protocol_id:mvdec_dekm_consistent_v1, greedy_eigen_direction:largest, greedy_target_mode:frozen_snapshot, silhouette:0.6492021083831787, time:68.145
