phase, space, metric, silhouette_input_space, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-21 08:23:45
phase:baseline_raw_input, space:x, silhouette = 0.30998238921165466, silhouette_input_space = 0.30998238921165466, loss:0.0, n_changed_assignment:1799," cluster_sizes:[480, 597, 348, 179, 195]", time:36.454
phase:paper_step4_to_7_common_pre_refine, space:H_fused_latent, silhouette = 0.2382822185754776, silhouette_input_space = 0.2744385898113251, loss:0.0, n_changed_assignment:1799," cluster_sizes:[328, 170, 595, 215, 491]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:192.67234802246094, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:37.004
phase:paper_step8_greedy_target_Yprime_pre_refine, space:Y_greedy_target, silhouette = 0.33316245675086975, loss:0.0, n_changed_assignment:1799," cluster_sizes:[328, 170, 595, 215, 491]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:192.67234802246094, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:37.050
phase:paper_step9_after_full_epoch_1, space:H_fused_latent_same_labels, silhouette = 0.27768248319625854," loss:total:0.28533, L1_reconstruction:0.21473, L2_kmeans:0.24369, L3_trace_logged:0.24369, L4_greedy:0.07061, L4_selected_direction:0.05789, L4_nonselected_snapshot_anchor:0.01272, L4_selected_fraction:0.81989, L4_anchor_fraction:0.18011", n_changed_assignment:1799," cluster_sizes:[328, 170, 595, 215, 491]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:192.67234802246094, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, refinement_epoch:1, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:7, step9_loss_samples:1799, time:39.816
phase:paper_step4_to_7_common_refine_epoch_1, space:H_fused_latent, silhouette = 0.28819942474365234, silhouette_input_space = 0.28846076130867004, loss:0.18948, n_changed_assignment:124," cluster_sizes:[488, 214, 175, 601, 321]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:110.81028747558594, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:40.296
phase:paper_step8_greedy_target_Yprime_refine_epoch_1, space:Y_greedy_target, silhouette = 0.39114144444465637, loss:0.18948, n_changed_assignment:124," cluster_sizes:[488, 214, 175, 601, 321]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:110.81028747558594, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:40.342
phase:paper_step9_after_full_epoch_2, space:H_fused_latent_same_labels, silhouette = 0.2979658246040344," loss:total:0.14838, L1_reconstruction:0.09622, L2_kmeans:0.17269, L3_trace_logged:0.17269, L4_greedy:0.05216, L4_selected_direction:0.04576, L4_nonselected_snapshot_anchor:0.00640, L4_selected_fraction:0.87735, L4_anchor_fraction:0.12265", n_changed_assignment:124," cluster_sizes:[488, 214, 175, 601, 321]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:110.81028747558594, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, refinement_epoch:2, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:7, step9_loss_samples:1799, time:42.817
phase:paper_step4_to_7_common_refine_epoch_2, space:H_fused_latent, silhouette = 0.3046293258666992, silhouette_input_space = 0.2765670120716095, loss:0.09153, n_changed_assignment:102," cluster_sizes:[354, 246, 558, 464, 177]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:70.18920135498047, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:43.255
phase:paper_step8_greedy_target_Yprime_refine_epoch_2, space:Y_greedy_target, silhouette = 0.4011940658092499, loss:0.09153, n_changed_assignment:102," cluster_sizes:[354, 246, 558, 464, 177]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:70.18920135498047, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:43.300
phase:paper_step9_after_full_epoch_3, space:H_fused_latent_same_labels, silhouette = 0.30868038535118103," loss:total:0.08965, L1_reconstruction:0.05109, L2_kmeans:0.12815, L3_trace_logged:0.12815, L4_greedy:0.03856, L4_selected_direction:0.03521, L4_nonselected_snapshot_anchor:0.00335, L4_selected_fraction:0.91307, L4_anchor_fraction:0.08693", n_changed_assignment:102," cluster_sizes:[354, 246, 558, 464, 177]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:70.18920135498047, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, refinement_epoch:3, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:7, step9_loss_samples:1799, time:45.768
phase:paper_step4_to_7_common_refine_epoch_3, space:H_fused_latent, silhouette = 0.31229785084724426, silhouette_input_space = 0.28770941495895386, loss:0.07908, n_changed_assignment:52," cluster_sizes:[234, 571, 179, 340, 475]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:56.711483001708984, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:46.233
phase:paper_step8_greedy_target_Yprime_refine_epoch_3, space:Y_greedy_target, silhouette = 0.3965897858142853, loss:0.07908, n_changed_assignment:52," cluster_sizes:[234, 571, 179, 340, 475]", greedy_eigen_direction:largest, greedy_eigen_index:4, greedy_eigenvalue:56.711483001708984, greedy_target_mode:frozen_snapshot, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, refinement_batching_policy:balanced_shuffled_each_epoch, batches_per_epoch:7, lambda_kmeans:0.0, lambda_greedy:1.0, time:46.278
