original_index,followers,revenue,yearsjoined,rating,goodreview,mediumreview,badreview,fused_1,fused_2,fused_3,fused_4,fused_5,artifact_cluster,reclustered_cluster_raw,reclustered_cluster_aligned
0,0.0601347699,0.008283297655,1.806134489,0.4535828601,0.6311588484,1.618766785,1.080556886,-0.12845974,-0.20599923,-0.053119063,0.168992,-0.33223873,3,0,3
1,-0.07120871268,-0.04744888398,-1.81474617,0.03789719818,-0.4976620954,1.196370851,0.308261747,-0.30648172,-0.10337141,-0.016359098,0.06282604,-0.45106015,2,1,2
2,-0.00905224708,0.008283297655,0.5991742694,0.4245163204,0.6417903555,-0.1721470986,1.292087172,-0.045619756,-0.085052416,0.05786191,0.08304184,-0.3970242,0,3,0
3,-0.0464419976,0.008283297655,0.5991742694,-0.06667769952,-0.09694340079,0.9755582056,1.761924492,-0.16028726,-0.20350507,-0.039957643,0.1305919,-0.28796807,3,0,3
4,-0.07280656527,-0.0536513861,-0.6077859505,0.1447300772,0.3445599119,-0.2699721941,0.5099503773,-0.12485369,-0.107050076,0.06581169,0.049590364,-0.3740455,0,3,0
5,0.1400273992,0.008283297655,-0.6077859505,0.6591251767,0.8185958887,-0.2350488309,-0.188657225,-0.16830717,-0.07605012,0.05968332,0.07501154,-0.4681732,2,1,2
6,0.0601347699,-0.04170688495,0.5991742694,0.5286015441,0.665667666,1.916680834,0.5354996153,-0.13828798,-0.23184499,-0.05878806,0.18860981,-0.35610986,3,0,3
7,0.1400273992,-0.05222809379,-1.21126606,0.5959988491,-1.174894379,-0.7247974588,-0.7072697442,-0.2503683,-0.096678294,0.04547611,0.07724756,-0.5924203,2,1,2
8,0.1400273992,0.008283297655,0.5991742694,0.5331953967,0.6825133192,1.631421908,0.7495508346,-0.13116112,-0.1863054,-0.041119814,0.17074575,-0.34708115,3,0,3
9,0.1320381363,-0.05140464182,-0.004305840521,0.6427589563,0.7757023195,-0.4639355972,-0.1611859102,-0.102514565,-0.1081505,0.03235678,0.098801345,-0.42949027,0,3,0
10,-0.07504355889,-0.05493183904,-0.6077859505,-0.7821451119,-0.6220677953,-0.7247974588,-0.7072697442,-0.16403367,-0.06982009,0.04463099,0.055327,-0.47085255,2,1,2
11,-0.07240710212,-0.05406502511,-0.6077859505,-0.5282071901,0.2407975837,-0.7247974588,-0.7072697442,-0.13851015,-0.085638925,0.040770456,0.075506,-0.4379979,2,1,2
12,-0.07536312941,-0.05493183904,-1.21126606,-1.297961156,-0.8580784041,-0.7247974588,-0.7072697442,-0.19992942,-0.11563215,0.060723573,0.03954059,-0.526208,2,1,2
13,-0.04851920596,-0.04518220171,1.202654379,0.5891715766,0.7460772808,0.581152281,0.1003024303,-0.105445296,-0.15568307,0.050271727,0.09958425,-0.376031,0,3,0
14,-0.04156854721,-0.05259326945,1.202654379,0.6609492138,0.7556589894,0.5561300313,0.04634249878,-0.10577905,-0.15063104,0.050063998,0.10012269,-0.3834369,0,3,0
15,0.1400273992,0.003376770353,-0.6077859505,0.6092386516,0.7239740814,0.7696454936,0.5972657522,-0.16039196,-0.06444892,0.0647027,0.10105823,-0.46876165,2,1,2
16,-0.01025063652,-0.05388264984,-0.6077859505,0.8445136008,0.9368610749,-0.6551532043,-0.5786266334,-0.1856747,-0.106070936,0.06795584,0.07718049,-0.5064276,2,1,2
17,-0.0728864579,-0.05409860937,1.202654379,0.3585998355,0.3785104079,0.2452962336,0.4162901108,-0.112498075,-0.14223304,0.022996671,0.0711791,-0.34982952,0,3,0
18,0.002771862058,-0.002491542048,1.202654379,0.2832318406,0.4102214462,1.916680834,1.761924492,-0.16052452,-0.2501464,-0.08622864,0.19369933,-0.31426257,3,0,3
19,0.02817771818,-0.02402839227,1.806134489,0.2359188696,0.3716529675,1.315440495,1.761924492,-0.11266659,-0.20691462,-0.04629764,0.1800572,-0.32375917,3,0,3
20,0.1400273992,0.008283297655,1.806134489,0.711148954,0.8793480719,0.2772514379,-0.09681695288,-0.07198061,-0.119409576,0.06397811,0.118162274,-0.4130531,0,3,0
21,-0.06801300751,-0.05253766412,0.5991742694,0.5676042787,0.6866112243,0.5747348954,0.3800852965,-0.09543793,-0.1546228,0.044920474,0.10336623,-0.366417,0,3,0
22,0.08410255869,-0.04758636688,-0.004305840521,0.4383850418,0.5277555563,1.916680834,1.534022292,-0.1557251,-0.21008031,-0.06339392,0.19538629,-0.3755277,3,0,3
23,-0.01831979208,-0.04833572093,0.5991742694,0.2609973306,0.4014287997,1.916680834,1.613603137,-0.15799218,-0.26178807,-0.078179955,0.18724447,-0.32932952,3,0,3
24,0.1400273992,-0.03186379072,1.806134489,0.6956902932,0.867893462,0.1367027166,-0.3348578325,-0.06694105,-0.12628257,0.07140458,0.12450647,-0.40874988,0,3,0
25,0.07611329576,-0.006517964564,1.202654379,0.5286015441,0.616476723,1.916680834,0.9164632274,-0.15593214,-0.22388148,-0.07269609,0.1841979,-0.3309601,3,0,3
26,0.1400273992,0.008283297655,-0.6077859505,0.7691233833,0.8612540933,-0.2220832662,-0.1036157584,-0.17058277,-0.06858303,0.065081425,0.08453846,-0.502243,2,1,2
27,0.04415624404,-0.04848060086,-0.6077859505,0.6591251767,0.7773178253,0.2273955833,-0.09763429518,-0.14594682,-0.09451951,0.06768037,0.07323951,-0.47554,2,1,2
28,-0.04612242708,-0.05318656298,-0.004305840521,0.7517209386,0.9074432626,-0.5457080843,-0.5441821892,-0.09729489,-0.14316423,0.049815185,0.10459465,-0.42291936,0,3,0
29,-0.05251383742,-0.05463425701,0.5991742694,0.5440179149,0.5447982992,0.8732506384,-0.1033292425,-0.10728653,-0.18392973,0.030998565,0.12033961,-0.35735828,0,3,0
30,-0.028466156,-0.03242639079,0.5991742694,0.5251836318,0.5537934644,1.009617955,0.9017179342,-0.12232652,-0.1794271,-0.0059621483,0.12675683,-0.3563494,0,3,0
31,-0.0720875316,-0.05068492354,-0.6077859505,0.711177441,0.7931995228,-0.1170283116,-0.3386117523,-0.15766379,-0.11137459,0.05274434,0.07139116,-0.46870688,2,1,2
32,-0.05554975734,0.008283297655,1.202654379,0.4958266265,0.5716306134,1.776901403,1.048160913,-0.1552902,-0.24029252,-0.06941822,0.16979721,-0.33426914,3,0,3
33,0.05214550697,0.008283297655,0.5991742694,0.676805581,0.8204881393,0.3644262326,-0.2037035846,-0.07135007,-0.14479503,0.05504699,0.12866375,-0.40221512,0,3,0
34,-0.0668945107,0.008283297655,-0.6077859505,0.4599402793,0.5663909819,-0.04968664379,1.494973992,-0.15427919,-0.06771372,0.09345758,0.05041849,-0.49262488,2,1,2
35,-0.07568269992,-0.05493183904,-0.004305840521,0.4732515778,0.4382783543,-0.7247974588,-0.7072697442,-0.12733261,-0.15726578,0.031413093,0.08637774,-0.40646058,0,3,0
36,-0.06953096747,-0.05286236862,-0.004305840521,0.5031246701,0.6026650361,-0.3118762851,0.4703295903,-0.097393915,-0.09916502,0.040876586,0.06473178,-0.3997082,0,3,0
37,-0.03589617053,-0.05168394381,-0.004305840521,0.6609492138,0.8279172661,-0.2367354493,-0.249693234,-0.08301439,-0.1321286,0.030022502,0.0937271,-0.41222447,0,3,0
38,-0.0140055901,0.008283297655,0.5991742694,0.6884912599,0.7909295042,0.3499963036,0.2830559654,-0.08237989,-0.12858021,0.052719288,0.1080349,-0.39519587,0,3,0
39,-0.01608279846,-0.05229866324,0.5991742694,0.7615599148,0.92075869,-0.3822353043,-0.6509802277,-0.079257995,-0.1442998,0.046328496,0.12637651,-0.40734518,0,3,0
40,-0.07408484734,-0.05458256701,0.5991742694,0.4411775287,0.3660474134,-0.7247974588,0.09778247702,-0.094388336,-0.110380314,0.024387963,0.067669824,-0.4028447,0,3,0
41,-0.07568269992,-0.05493183904,-0.004305840521,0.1316180874,0.3660474134,-0.4637199132,-0.2765126032,-0.12281245,-0.13789065,0.007552497,0.071810715,-0.3371124,0,3,0
42,-0.06641515492,-0.04350809027,-1.21126606,0.7966257511,0.9134433992,-0.631137814,-0.6913438186,-0.20652962,-0.084053144,0.06972611,0.06407494,-0.5084953,2,1,2
43,-0.05211437428,0.008283297655,-0.6077859505,0.750423214,0.9018159346,-0.6105861805,-0.4284973872,-0.1686897,-0.09968831,0.0671764,0.06039889,-0.4763661,2,1,2
44,0.01219919232,-0.05269062128,1.202654379,0.731577515,0.8915850207,-0.432637506,-0.5820556942,-0.078837916,-0.14731538,0.057556313,0.13275789,-0.42272562,0,3,0
45,-0.02263399406,-0.01533156188,0.5991742694,0.3990535604,0.5316487596,0.3941237332,1.368008959,-0.08633694,-0.12603317,0.027930915,0.117545635,-0.36886552,0,3,0
46,-0.07568269992,0.008283297655,0.5991742694,0.5207049878,0.6759790182,1.301562618,0.8072013504,-0.116088,-0.20930922,-0.0240857,0.1313668,-0.35359305,3,0,3
47,-0.03246078747,-0.05135830405,0.5991742694,0.3306909259,0.4896662817,1.916680834,0.9624039006,-0.15349016,-0.26329792,-0.06856623,0.18225461,-0.31802082,3,0,3
48,-0.04252725876,-0.03234169469,-0.6077859505,0.6388574106,0.689785561,0.6916918471,-0.185971468,-0.13698867,-0.12227303,0.05784801,0.088475764,-0.46406844,2,1,2
49,-0.004897830356,-0.05493183904,0.5991742694,0.6140855655,-0.8580784041,-0.7247974588,-0.7072697442,-0.10157796,-0.16429365,0.01954022,0.12107012,-0.47426295,0,3,0
50,-0.07568269992,-0.03163031636,-0.004305840521,0.3289469019,0.3473241699,-0.103626169,-0.09430044648,-0.11777887,-0.13528667,0.002629011,0.05882623,-0.33168036,0,3,0
51,-0.07568269992,-0.05493183904,0.5991742694,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.14842281,-0.34827653,-0.020551797,0.01225771,-0.61336374,4,4,4
52,-0.07568269992,-0.05392562409,-1.21126606,0.3324901798,0.4723813295,-0.2875364474,-0.04853872391,-0.16307762,-0.0906917,0.038567737,0.06433716,-0.4236077,2,1,2
53,-0.06897171906,-0.04512254332,-0.6077859505,-0.1758109361,0.01430667689,-0.3588538326,0.4254774297,-0.11413514,-0.113594785,0.017044546,0.058080904,-0.35803574,0,3,0
54,0.004209929385,-0.03488149349,-0.6077859505,0.5920675331,0.8134953492,-0.4400262733,0.08528674003,-0.1400957,-0.08628979,0.062159263,0.05024806,-0.457568,2,1,2
55,-0.02638894764,-0.04720346724,1.202654379,0.4985629618,0.6568218337,0.8202936355,0.7110197578,-0.10165386,-0.16391245,0.016745374,0.12444001,-0.35209835,0,3,0
56,-0.07568269992,-0.05352045001,1.202654379,0.3261433675,0.1229493614,-0.3461806211,-0.0812688812,-0.1182604,-0.11820775,0.01345379,0.071964934,-0.3687899,0,3,0
57,-0.03270046536,-0.05076143953,1.202654379,0.679865262,0.7600905511,0.4431604874,0.1383360933,-0.10252717,-0.1428085,0.049861677,0.09802434,-0.39128816,0,3,0
58,0.1080703475,0.008283297655,-0.6077859505,0.6857872478,0.786286664,0.3128947046,0.256790042,-0.15432853,-0.06641717,0.07828194,0.07657566,-0.48691085,2,1,2
59,-0.05067630695,-0.0520993173,-0.6077859505,0.5361604875,0.7281476833,-0.1745305111,0.2456400751,-0.1389775,-0.09222713,0.05696387,0.03857509,-0.44206592,2,1,2
60,0.07611329576,-0.01656628922,1.806134489,0.5844955074,0.7268399723,0.7136753072,0.2171222285,-0.10316758,-0.1490108,0.042641208,0.1210715,-0.38766193,0,3,0
61,-0.01512408691,-0.05224254778,1.806134489,0.2740539349,0.4321779108,1.916680834,1.583275672,-0.15114838,-0.2510737,-0.081217766,0.19277175,-0.30053636,3,0,3
62,0.003970251497,-0.04202630269,1.202654379,0.1962087156,0.3014395402,1.916680834,1.761924492,-0.17004031,-0.2621295,-0.08694306,0.19288921,-0.30492046,3,0,3
63,0.1400273992,-0.03772504872,0.5991742694,0.7568111824,0.8389786764,0.08896989197,-0.3313309486,-0.084536046,-0.12272297,0.043991834,0.11876345,-0.421228,0,3,0
64,-0.03062325699,-0.01796798557,-0.004305840521,0.6040996929,0.7375903936,0.1714237996,-0.2944598905,-0.08059367,-0.13900602,0.034967043,0.09986521,-0.404367,0,3,0
65,-0.07568269992,-0.05426546786,0.5991742694,0.6153158498,0.5951303861,-0.7247974588,-0.5724826352,-0.09467338,-0.15814438,0.045043543,0.11266213,-0.40291473,0,3,0
66,-0.0742446326,-0.05343712704,-0.6077859505,0.169922876,0.4431409195,-0.3588538326,-0.7072697442,-0.17401665,-0.12728548,0.022084475,0.043655366,-0.37312025,0,3,0
67,-0.06154170454,-0.05493183904,0.5991742694,0.1292882174,0.006621235816,-0.7247974588,-0.7072697442,-0.10014486,-0.14633262,0.04259333,0.08221998,-0.3463269,0,3,0
68,0.1400273992,-0.0341073126,-0.6077859505,0.5193319517,0.6375197326,0.7400112498,1.221603455,-0.17078705,-0.041053116,0.05195634,0.08390124,-0.4598124,2,1,2
69,-0.006655468201,0.008283297655,1.202654379,0.5262492061,0.6681355454,1.729857134,0.6838729913,-0.14011292,-0.23341556,-0.060658544,0.16253716,-0.34424978,3,0,3
70,-0.0688119338,-0.04999735943,1.202654379,0.674265076,0.8429972114,-0.5457174153,-0.6768333988,-0.06619075,-0.15941782,0.05082673,0.14330697,-0.41475907,0,3,0
71,0.1400273992,0.008283297655,0.5991742694,0.7805569581,0.8591176938,-0.002665740425,-0.1172469862,-0.077920124,-0.10462563,0.04820116,0.11643246,-0.43023247,0,3,0
72,-0.0516350185,-0.05200295174,1.202654379,0.4708677616,0.5557984503,1.806554961,0.5940910302,-0.15467879,-0.26200056,-0.06873813,0.16705646,-0.33647782,3,0,3
73,-0.07232720949,-0.05493183904,-0.6077859505,0.2657320996,-0.1054228876,-0.7247974588,-0.2584116271,-0.1440318,-0.08535007,0.007435128,0.052089244,-0.4561521,2,1,2
74,0.1400273992,0.008283297655,-0.004305840521,0.3722477915,0.5538428624,1.581802754,1.761924492,-0.13995284,-0.17990462,-0.059935868,0.16392598,-0.38277817,3,0,3
75,-0.02559002135,-0.0365076007,0.5991742694,0.4972453767,0.5734126607,0.8551346202,0.969009516,-0.10955632,-0.16523895,0.007209718,0.11662227,-0.3589393,0,3,0
76,-0.02614926975,-0.0452696058,1.806134489,0.5248539262,0.7154884764,0.9927755132,0.3513606356,-0.11556314,-0.19574505,0.034002036,0.131857,-0.37424034,0,3,0
77,-0.07464409574,-0.05131953336,-1.21126606,0.08948883816,0.006621235816,-0.7247974588,-0.7072697442,-0.18750772,-0.0930149,0.044997036,0.060546964,-0.4810851,2,1,2
78,0.08410255869,-0.05041369368,-0.6077859505,0.7046567201,0.7866729327,-0.3229232408,-0.3696601393,-0.18099436,-0.095788985,0.059447367,0.067471676,-0.46560282,2,1,2
79,-0.07568269992,0.008283297655,0.5991742694,0.5373293314,0.6156742871,1.916680834,1.207930506,-0.1517437,-0.24871871,-0.072440386,0.185052,-0.35828292,3,0,3
80,0.09209182162,0.008283297655,-0.6077859505,0.8236104356,0.5255618885,-0.7247974588,-0.5461831776,-0.19546604,-0.1115448,0.033597365,0.08854721,-0.53185517,2,1,2
81,0.0601347699,0.008283297655,1.202654379,0.5676042787,0.677648333,0.5753111086,0.3493300528,-0.10337292,-0.1318263,0.038500145,0.107327506,-0.37577832,0,3,0
82,-0.06641515492,-0.04792969151,-0.6077859505,0.5478682358,0.6302635073,-0.6017848541,-0.3298207653,-0.16900264,-0.11242156,0.041640744,0.043295562,-0.44118336,2,1,2
83,0.1240488733,-0.0222210117,-0.004305840521,0.4502437702,0.7159448351,0.3055005813,0.434803911,-0.085351616,-0.0942601,0.05638376,0.09047055,-0.35971174,0,3,0
84,0.1400273992,-0.03325256351,1.202654379,0.5190350088,0.7205522701,1.51069949,0.15949569,-0.1195813,-0.20313478,-0.015141562,0.15895453,-0.35031104,3,0,3
85,-0.06977064535,-0.04642524434,0.5991742694,0.2306664764,0.289051945,1.916680834,1.039372966,-0.17320153,-0.27982754,-0.074414134,0.18471354,-0.30735296,3,0,3
86,-0.07568269992,-0.05445060639,-0.6077859505,0.02966112482,0.1265056469,1.505228154,1.761924492,-0.19748996,-0.2251228,-0.042432725,0.10909243,-0.38689646,3,0,3
87,0.1400273992,0.008283297655,1.202654379,0.3414053899,0.5428993775,1.847929178,0.9195336464,-0.15098198,-0.2126241,-0.06832686,0.17032468,-0.29539943,3,0,3
88,-0.0549106163,-0.05091108078,-0.6077859505,0.4719074327,0.711323031,-0.7247974588,-0.3681438067,-0.15667963,-0.10371894,0.047257595,0.041962564,-0.4524464,2,1,2
89,-0.07568269992,-0.02262925087,0.5991742694,0.2670757419,0.4711151985,1.694130833,1.714892839,-0.14670315,-0.24990454,-0.064043075,0.17163977,-0.3381203,3,0,3
90,-0.0674537591,-0.05241284972,1.806134489,0.390345281,0.2022476244,0.0527928233,0.06075481826,-0.09213044,-0.12678519,0.015027143,0.08123909,-0.3678821,0,3,0
91,-0.07512345152,-0.05416960394,-1.81474617,-0.2301343817,0.006621235816,-0.7247974588,-0.7072697442,-0.17396979,-0.07778839,0.06177914,0.062342152,-0.47448963,2,1,2
92,-0.07568269992,-0.05154252433,-2.41822628,-0.3550098396,-0.1983631951,0.5023767949,1.761924492,-0.368205,-0.14487264,0.050440103,-0.043347806,-0.6332569,1,2,1
93,0.02018845525,-0.0211630889,1.806134489,0.5844955074,0.7119184795,0.205573026,0.1801312912,-0.07872647,-0.13657032,0.05012229,0.09720564,-0.40447676,0,3,0
94,-0.05323287109,-0.05477709638,-1.21126606,0.6965629203,0.7994677276,-0.6608160999,-0.5113583162,-0.19509688,-0.084034994,0.06707105,0.05425057,-0.4883652,2,1,2
95,0.1000810846,-0.05430445111,-0.6077859505,0.5833659319,0.7838426719,0.01226994097,0.2037721404,-0.14685541,-0.07019216,0.06507464,0.056633916,-0.4562145,2,1,2
96,-0.05283340794,-0.05493183904,0.5991742694,0.4927281531,-1.622586598,-0.7247974588,-0.7072697442,-0.12649435,-0.25484425,0.012693219,0.036498234,-0.52159,4,4,4
97,-0.0153637648,-0.05037379049,0.5991742694,0.6806505148,0.8642896616,-0.6878465509,-0.5348246508,-0.07136291,-0.15278828,0.043786366,0.12257062,-0.41680813,0,3,0
98,0.004209929385,-0.04876849021,-0.004305840521,0.6815169924,0.8050991882,0.7290922171,-0.1558434046,-0.073494785,-0.15313292,0.052625567,0.1336976,-0.42702553,0,3,0
99,-0.06425805393,-0.0443651265,1.202654379,0.6344231227,0.7547856195,0.1859818209,-0.3482564651,-0.089784265,-0.15320334,0.05495878,0.10096951,-0.38433164,0,3,0
100,-0.0734457063,-0.05455773592,-0.6077859505,0.4967575932,0.6641065979,-0.2212241252,-0.1254860906,-0.1510821,-0.11736749,0.05260058,0.047694925,-0.4259177,2,1,2
101,-0.07280656527,-0.05315442412,-0.6077859505,0.5420017929,-2.303363299,-0.7247974588,-0.7072697442,-0.23135601,-0.3100279,-0.007970855,-0.027321858,-0.6889675,1,2,1
102,0.1400273992,-0.03473005825,-0.6077859505,0.765942192,-0.07664281507,-0.7247974588,-0.7072697442,-0.18597189,-0.08839996,0.024270713,0.1091987,-0.515434,2,1,2
103,-0.06905161169,-0.03729636311,-1.21126606,0.5526655306,0.7081892218,0.3128777277,0.1271523487,-0.18445644,-0.08486733,0.072966464,0.036493547,-0.4969711,2,1,2
104,-0.07025000113,-0.0545670885,1.202654379,0.4575872228,0.5517828888,1.916680834,0.4507058631,-0.156842,-0.2758929,-0.08052859,0.17015819,-0.34209368,3,0,3
105,-0.07512345152,-0.05484766583,0.5991742694,-0.8283414179,-1.622586598,-0.7247974588,-0.7072697442,-0.10268886,-0.22401235,0.024652198,0.00073978864,-0.48142564,4,4,4
106,-0.06114224139,-0.03680824357,0.5991742694,0.4989782419,0.6142823866,0.6824967594,0.03662738779,-0.09953912,-0.17224073,0.04381361,0.10340197,-0.35718375,0,3,0
107,-0.04724092389,-0.04568018397,1.202654379,0.5927052182,0.7553440812,0.1858675699,0.3983257857,-0.08739124,-0.12241713,0.04774151,0.084398225,-0.38793302,0,3,0
108,0.1400273992,-0.0537529636,-0.6077859505,0.5320465062,0.6442102249,-0.4033833596,-0.3906467762,-0.1867751,-0.1098247,0.056642786,0.06032116,-0.42925245,2,1,2
109,-0.009691388114,-0.02267111641,0.5991742694,0.1908882334,0.5015108596,0.3614160185,1.761924492,-0.069683075,-0.14639832,0.03059879,0.1118239,-0.37081677,0,3,0
110,-0.07440441785,-0.05168479404,-2.41822628,0.1517068066,0.3205994174,-0.7247974588,-0.7072697442,-0.20654382,-0.05320555,0.07876873,0.06777462,-0.5157966,2,1,2
111,-0.05507040156,-0.0494019148,1.202654379,0.3125690381,-0.4394444417,-0.7247974588,-0.7072697442,-0.09150188,-0.15939945,0.06549524,0.096408024,-0.38417515,0,3,0
112,-0.03102272014,-0.05452627725,-1.21126606,0.7865090566,0.8979900871,-0.7247974588,-0.7072697442,-0.20913947,-0.08090736,0.07077107,0.063053906,-0.5259974,2,1,2
113,0.06812403283,0.008283297655,-1.81474617,0.7436961861,0.8385083282,-0.2671435301,-0.3190877539,-0.22318894,-0.038758367,0.056467682,0.072233416,-0.53457344,2,1,2
114,0.1240488733,-0.04737954737,1.202654379,0.6906418191,0.8188795456,0.5782517439,-0.09764966459,-0.09787473,-0.13485172,0.065911986,0.1175933,-0.3889138,0,3,0
115,-0.01376591221,-0.04900910653,0.5991742694,0.6789340423,0.7116279675,0.8109926995,0.4019045527,-0.10013947,-0.1521991,0.03454098,0.12603761,-0.37714943,0,3,0
116,-0.02127581936,-0.02609188979,-0.004305840521,0.6493253754,0.7439900022,0.5129952639,0.0005408459901,-0.078780696,-0.14209937,0.052500855,0.11847372,-0.41178927,0,3,0
117,-0.07384516945,-0.02989974936,-1.21126606,0.4224041154,0.6187390279,-0.2245559626,0.8122051616,-0.17230529,-0.07258451,0.09928098,0.027030662,-0.501671,2,1,2
118,-0.0636189129,-0.05396512258,0.5991742694,0.4581252691,0.6598411833,0.3316096754,-0.2404704118,-0.088525504,-0.16879722,0.05195078,0.10743287,-0.3620476,0,3,0
119,-0.07568269992,-0.01327885809,1.202654379,0.5256563243,0.6121867182,1.916680834,0.6191948255,-0.15447477,-0.26805365,-0.07990292,0.17248206,-0.34808034,3,0,3
120,0.1400273992,-0.02359815243,0.5991742694,0.694345075,0.8304352145,0.7866023525,-0.1833173568,-0.07722203,-0.14322424,0.055744193,0.15582518,-0.39907566,0,3,0
121,0.01219919232,-0.05050891993,-0.6077859505,0.704990526,0.7716880892,-0.0782470041,-0.4302449529,-0.16504888,-0.10638547,0.05467723,0.070850305,-0.46166965,2,1,2
122,-0.0636189129,-0.0515946692,0.5991742694,0.2679182414,0.006621235816,-0.7247974588,-0.7072697442,-0.105129875,-0.1520835,0.0395246,0.08678943,-0.36062795,0,3,0
123,-0.0641781613,-0.05433667499,-1.21126606,0.5565588922,0.7218831133,-0.7247974588,-0.6181902003,-0.19410336,-0.08720082,0.059531346,0.043331474,-0.48646376,2,1,2
124,0.07611329576,-0.03490882003,0.5991742694,0.7337581228,0.8281901528,-0.295752808,-0.3074405002,-0.091765374,-0.11530356,0.031086434,0.107023075,-0.42265385,0,3,0
125,-0.06577601389,-0.0541836328,-0.004305840521,0.652258494,0.5602626669,-0.3336697776,0.818036799,-0.113989025,-0.09478307,0.050163202,0.06493826,-0.4492405,2,1,2
126,0.002851754687,0.008283297655,0.5991742694,0.5883451162,0.6914754664,0.5561983536,0.5202414936,-0.08953816,-0.12994274,0.035178393,0.10369822,-0.3699356,0,3,0
127,-0.07248699475,-0.05493183904,-0.6077859505,-2.227588243,-2.303363299,-0.7247974588,-0.7072697442,-0.2602406,-0.27948052,0.03193205,-0.06509973,-0.71019673,1,2,1
128,-0.065536336,-0.05493183904,1.202654379,0.5871098561,0.7044511249,0.1988063709,-0.2190518356,-0.09650487,-0.15215178,0.050522983,0.090758234,-0.37815654,0,3,0
129,-0.01656215423,-0.04779983012,-0.004305840521,0.5865402131,0.6894670164,1.04074949,0.3224914135,-0.09635599,-0.15638027,0.025029972,0.13896012,-0.38650197,0,3,0
130,-0.05970417406,-0.04738430869,-0.6077859505,0.4405407973,0.563054688,-0.06697552622,1.03554273,-0.15134308,-0.06381893,0.08464142,0.04194709,-0.44715828,2,1,2
131,0.1400273992,-0.02462285572,0.5991742694,0.6055786074,0.7533551458,0.3398509046,0.3430983329,-0.08419902,-0.103534,0.05123651,0.1125004,-0.38006088,0,3,0
132,-0.004178796692,-0.04388942038,1.202654379,0.5234014315,0.6828076773,1.420675951,0.4572527888,-0.12808351,-0.21684234,-0.022469044,0.14780663,-0.34981433,3,0,3
133,0.1400273992,0.008283297655,-0.004305840521,0.657097577,0.8597217173,-0.4952133192,-0.437917083,-0.09679621,-0.12256402,0.03451126,0.10857713,-0.42245695,0,3,0
134,-0.07568269992,-0.02831464215,1.202654379,0.6950573112,0.8003455089,0.4754744198,0.1449076611,-0.099470824,-0.14688393,0.049564265,0.09918229,-0.39209163,0,3,0
135,-0.03030368648,-0.04940871668,0.5991742694,0.4143826212,0.6804634446,1.262361636,-0.01375096317,-0.09412648,-0.2160536,0.0060165823,0.14785421,-0.35816145,0,3,0
136,-0.07568269992,-0.01615350044,1.202654379,0.3849739226,0.6471637477,-0.4409801376,-0.2804403613,-0.08288629,-0.15200686,0.04611287,0.10617055,-0.38101098,0,3,0
137,-0.05043662906,-0.04143757407,0.5991742694,0.5981746464,0.7342149764,-0.1027393346,0.624803514,-0.074224636,-0.099649444,0.053537585,0.08802837,-0.38728094,0,3,0
138,-0.07568269992,-0.04286745144,1.202654379,0.73357891,0.8705410128,-0.4487658432,-0.4427607229,-0.07376358,-0.14704108,0.051491316,0.12530477,-0.4212394,0,3,0
139,-0.05746718044,0.006017808261,-1.21126606,0.3397098007,0.5167175072,0.2105076948,1.761924492,-0.21573412,-0.046839982,0.10223694,0.013944656,-0.53536206,2,1,2
140,-0.04468435975,-0.04846325608,-1.21126606,0.6289061626,0.6869046124,-0.6584877589,-0.02958846161,-0.16625327,-0.07891384,0.049250975,0.05424358,-0.5060394,2,1,2
141,-0.074803881,-0.05141850064,0.5991742694,0.2183144113,0.5229643806,-0.7247974588,-0.3226492474,-0.07411243,-0.14251024,0.046537265,0.08413042,-0.35848624,0,3,0
142,-0.07568269992,-0.05462915561,-2.41822628,-2.227588243,-1.622586598,-0.7247974588,-0.7072697442,-0.26014823,-0.27107075,0.033208758,-0.026612341,-0.6718195,1,2,1
143,-0.06929128958,-0.0522629534,-0.004305840521,0.2073808532,0.2497678173,1.038564242,1.761924492,-0.1617015,-0.19776368,-0.023744226,0.12856248,-0.35865536,3,0,3
144,-0.02495088031,-0.03505792562,1.202654379,0.1699442352,0.4513500698,0.2997007041,1.485211605,-0.05742857,-0.13868077,0.016217887,0.100626454,-0.33601987,0,3,0
145,-0.07568269992,-0.0445309222,0.5991742694,0.5248539262,0.6154258499,1.503176449,1.213874984,-0.13525085,-0.22419164,-0.040804476,0.15969418,-0.36144635,3,0,3
146,0.1400273992,0.008283297655,-0.6077859505,0.6026801925,0.7340292807,0.400317324,0.661512668,-0.16567379,-0.048458964,0.075480364,0.069444634,-0.47348508,2,1,2
147,-0.02279377932,-0.05493183904,-0.6077859505,0.5104180253,0.6718359898,-0.3210189649,-0.2594603885,-0.16595037,-0.112403154,0.055001464,0.047471404,-0.41939336,2,1,2
148,-0.07048967902,-0.01505730179,0.5991742694,0.4912522195,0.6119304057,-0.7247974588,-0.2400654435,-0.07442103,-0.14177115,0.02916418,0.09318207,-0.39526984,0,3,0
149,0.1400273992,0.008283297655,-0.6077859505,0.7839062533,0.8840928631,-0.09840079967,-0.1162245534,-0.16652623,-0.06887443,0.06867432,0.08818914,-0.5058445,2,1,2
