phase, space, metric, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-14 04:48:37
phase:baseline_raw_input, space:x, silhouette = 0.31003278493881226, loss:0.0, n_changed_assignment:1799," cluster_sizes:[180, 359, 589, 188, 483]", time:39.037
phase:paper_step8_greedy_target_Yprime_refine_epoch_3, space:Y_greedy_target, silhouette = 0.49220290780067444, loss:0.10701, n_changed_assignment:630," cluster_sizes:[105, 1082, 213, 94, 305]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:4.392301559448242, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:52.224
phase:paper_step9_after_full_epoch_4, space:H_fused_latent_same_labels, silhouette = 0.5272359251976013," loss:total:0.08566, L1_reconstruction:0.04710, L2_kmeans:0.03659, L3_trace_logged:0.03659, L4_greedy:0.00198, L4_selected_direction:0.00198, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:630," cluster_sizes:[105, 1082, 213, 94, 305]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:4.392301559448242, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:4, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:55.167
phase:paper_step4_to_7_common_refine_epoch_4, space:H_fused_latent, silhouette = 0.5448963046073914, loss:0.07247, n_changed_assignment:46," cluster_sizes:[213, 105, 262, 94, 1125]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:2.0012147426605225, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:55.610
phase:paper_step8_greedy_target_Yprime_refine_epoch_4, space:Y_greedy_target, silhouette = 0.556415319442749, loss:0.07247, n_changed_assignment:46," cluster_sizes:[213, 105, 262, 94, 1125]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:2.0012147426605225, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:55.661
phase:paper_step9_after_full_epoch_5, space:H_fused_latent_same_labels, silhouette = 0.5581474304199219," loss:total:0.05635, L1_reconstruction:0.03091, L2_kmeans:0.02438, L3_trace_logged:0.02438, L4_greedy:0.00106, L4_selected_direction:0.00106, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:46," cluster_sizes:[213, 105, 262, 94, 1125]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:2.0012147426605225, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:5, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:58.426
phase:paper_step4_to_7_common_refine_epoch_5, space:H_fused_latent, silhouette = 0.5688362717628479, loss:0.03821, n_changed_assignment:48," cluster_sizes:[256, 103, 1148, 197, 95]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.377626657485962, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:58.850
phase:paper_step8_greedy_target_Yprime_refine_epoch_5, space:Y_greedy_target, silhouette = 0.581280529499054, loss:0.03821, n_changed_assignment:48," cluster_sizes:[256, 103, 1148, 197, 95]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.377626657485962, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:58.901
phase:paper_step9_after_full_epoch_6, space:H_fused_latent_same_labels, silhouette = 0.5801416635513306," loss:total:0.04302, L1_reconstruction:0.02390, L2_kmeans:0.01832, L3_trace_logged:0.01832, L4_greedy:0.00079, L4_selected_direction:0.00079, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:48," cluster_sizes:[256, 103, 1148, 197, 95]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:1.377626657485962, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:6, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:62.755
phase:paper_step4_to_7_common_refine_epoch_6, space:H_fused_latent, silhouette = 0.5829299092292786, loss:0.03346, n_changed_assignment:14," cluster_sizes:[248, 102, 1157, 199, 93]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.7181048393249512, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:63.352
phase:paper_step8_greedy_target_Yprime_refine_epoch_6, space:Y_greedy_target, silhouette = 0.5918000936508179, loss:0.03346, n_changed_assignment:14," cluster_sizes:[248, 102, 1157, 199, 93]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.7181048393249512, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:63.437
