job_index,strategy,n_bins,min_support,trial_index,stage,silhouette_score,n_selected_features,selected_features,cluster_sizes,mu_param,gamma,beta,status,error_message,is_best
8,uniform,3,0.6,38,refine,0.3903014659881592,5,"fused_9_medium, fused_10_low+fused_4_high, fused_1_medium, fused_11_high+fused_5_low+fused_6_low, fused_8_medium","[166, 208, 762, 395, 268]",0.7,0.9,4.0,ok,,False
8,uniform,3,0.6,39,refine,0.3965565860271454,5,"fused_9_medium, fused_10_low+fused_4_high, fused_1_medium, fused_11_high+fused_5_low+fused_6_low, fused_8_medium","[166, 220, 749, 390, 274]",0.8,0.7,4.0,ok,,False
8,uniform,3,0.6,40,refine,0.3965565860271454,5,"fused_9_medium, fused_10_low+fused_4_high, fused_1_medium, fused_11_high+fused_5_low+fused_6_low, fused_8_medium","[166, 220, 749, 390, 274]",0.8,0.9,4.0,ok,,False
8,uniform,3,0.6,41,refine,0.3946334719657898,5,"fused_9_medium, fused_10_low+fused_4_high, fused_1_medium, fused_11_high+fused_5_low+fused_6_low, fused_8_medium","[168, 220, 736, 394, 281]",0.9,0.7,4.0,ok,,False
8,uniform,3,0.6,42,refine,0.39499348402023315,5,"fused_9_medium, fused_10_low+fused_4_high, fused_1_medium, fused_11_high+fused_5_low+fused_6_low, fused_8_medium","[168, 220, 735, 395, 281]",0.9,0.8,4.0,ok,,False
8,uniform,3,0.6,43,refine,0.394417941570282,5,"fused_9_medium, fused_10_low+fused_4_high, fused_1_medium, fused_11_high+fused_5_low+fused_6_low, fused_8_medium","[168, 221, 734, 394, 282]",0.9,0.9,4.0,ok,,False
9,uniform,3,0.55,0,coarse,0.34672263264656067,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 183, 139, 195, 1126]",0.2,0.2,2.0,ok,,False
9,uniform,3,0.55,1,coarse,0.34437841176986694,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 178, 148, 190, 1127]",0.2,0.2,3.0,ok,,False
9,uniform,3,0.55,2,coarse,0.345039039850235,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 178, 148, 191, 1126]",0.2,0.2,4.0,ok,,False
9,uniform,3,0.55,3,coarse,0.345039039850235,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 178, 148, 191, 1126]",0.2,0.2,5.0,ok,,False
9,uniform,3,0.55,4,coarse,0.3469196856021881,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 179, 146, 192, 1126]",0.2,0.5,2.0,ok,,False
9,uniform,3,0.55,5,coarse,0.34574857354164124,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 179, 146, 190, 1128]",0.2,0.5,3.0,ok,,False
9,uniform,3,0.55,6,coarse,0.34470057487487793,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[156, 179, 148, 190, 1126]",0.2,0.5,4.0,ok,,False
9,uniform,3,0.55,7,coarse,0.3446059823036194,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[157, 178, 148, 189, 1127]",0.2,0.5,5.0,ok,,False
9,uniform,3,0.55,8,coarse,0.35042986273765564,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[159, 170, 144, 197, 1129]",0.2,0.8,2.0,ok,,False
9,uniform,3,0.55,9,coarse,0.34889066219329834,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[157, 171, 145, 190, 1136]",0.2,0.8,3.0,ok,,False
9,uniform,3,0.55,10,coarse,0.346319317817688,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[158, 177, 146, 188, 1130]",0.2,0.8,4.0,ok,,False
9,uniform,3,0.55,11,coarse,0.346319317817688,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[158, 177, 146, 188, 1130]",0.2,0.8,5.0,ok,,False
9,uniform,3,0.55,12,coarse,0.38005557656288147,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[166, 315, 202, 261, 855]",0.5,0.2,2.0,ok,,False
9,uniform,3,0.55,13,coarse,0.38260453939437866,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[166, 318, 201, 257, 857]",0.5,0.2,3.0,ok,,False
9,uniform,3,0.55,14,coarse,0.3836355209350586,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[167, 318, 202, 254, 858]",0.5,0.2,4.0,ok,,False
9,uniform,3,0.55,15,coarse,0.38264065980911255,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[167, 320, 201, 252, 859]",0.5,0.2,5.0,ok,,False
9,uniform,3,0.55,16,coarse,0.3756372630596161,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[166, 328, 208, 263, 834]",0.5,0.5,2.0,ok,,False
9,uniform,3,0.55,17,coarse,0.3851061761379242,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[166, 316, 203, 261, 853]",0.5,0.5,3.0,ok,,False
9,uniform,3,0.55,18,coarse,0.38500073552131653,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[165, 320, 202, 262, 850]",0.5,0.5,4.0,ok,,False
9,uniform,3,0.55,19,coarse,0.3851708173751831,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[165, 320, 202, 255, 857]",0.5,0.5,5.0,ok,,False
9,uniform,3,0.55,20,coarse,0.38133227825164795,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[168, 305, 210, 263, 853]",0.5,0.8,2.0,ok,,False
9,uniform,3,0.55,21,coarse,0.3851722180843353,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[166, 315, 203, 260, 855]",0.5,0.8,3.0,ok,,False
9,uniform,3,0.55,22,coarse,0.38566794991493225,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[166, 317, 202, 259, 855]",0.5,0.8,4.0,ok,,False
9,uniform,3,0.55,23,coarse,0.3864680826663971,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[165, 319, 202, 257, 856]",0.5,0.8,5.0,ok,,False
9,uniform,3,0.55,24,coarse,0.38746365904808044,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[174, 364, 247, 289, 725]",0.8,0.2,2.0,ok,,False
9,uniform,3,0.55,25,coarse,0.3963600695133209,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[177, 357, 244, 295, 726]",0.8,0.2,3.0,ok,,False
9,uniform,3,0.55,26,coarse,0.3974504768848419,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[178, 356, 243, 300, 722]",0.8,0.2,4.0,ok,,False
9,uniform,3,0.55,27,coarse,0.3967861235141754,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[178, 357, 241, 300, 723]",0.8,0.2,5.0,ok,,False
9,uniform,3,0.55,28,coarse,0.3917306959629059,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[179, 360, 252, 309, 699]",0.8,0.5,2.0,ok,,False
9,uniform,3,0.55,29,coarse,0.39623773097991943,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[178, 359, 239, 308, 715]",0.8,0.5,3.0,ok,,False
9,uniform,3,0.55,30,coarse,0.39679884910583496,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[177, 357, 237, 306, 722]",0.8,0.5,4.0,ok,,False
9,uniform,3,0.55,31,coarse,0.39767393469810486,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[177, 357, 244, 306, 715]",0.8,0.5,5.0,ok,,False
9,uniform,3,0.55,32,coarse,0.39513859152793884,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[180, 351, 259, 312, 697]",0.8,0.8,2.0,ok,,False
9,uniform,3,0.55,33,coarse,0.39700257778167725,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[178, 356, 242, 309, 714]",0.8,0.8,3.0,ok,,False
9,uniform,3,0.55,34,coarse,0.3975609838962555,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[178, 355, 238, 309, 719]",0.8,0.8,4.0,ok,,False
9,uniform,3,0.55,35,coarse,0.3981419503688812,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[177, 355, 237, 309, 721]",0.8,0.8,5.0,ok,,False
9,uniform,3,0.55,36,refine,0.39080557227134705,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[176, 351, 215, 291, 766]",0.7,0.7,5.0,ok,,False
9,uniform,3,0.55,37,refine,0.39135468006134033,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[176, 351, 215, 292, 765]",0.7,0.8,5.0,ok,,False
9,uniform,3,0.55,38,refine,0.39081546664237976,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[176, 354, 213, 292, 764]",0.7,0.9,5.0,ok,,False
9,uniform,3,0.55,39,refine,0.3981419503688812,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[177, 355, 237, 309, 721]",0.8,0.7,5.0,ok,,False
9,uniform,3,0.55,40,refine,0.3981419503688812,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[177, 355, 237, 309, 721]",0.8,0.9,5.0,ok,,False
9,uniform,3,0.55,41,refine,0.3985394835472107,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[179, 361, 253, 320, 686]",0.9,0.7,5.0,ok,,False
9,uniform,3,0.55,42,refine,0.3989162743091583,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[179, 361, 253, 321, 685]",0.9,0.8,5.0,ok,,False
9,uniform,3,0.55,43,refine,0.4012487828731537,11,"fused_10_low+fused_4_high, fused_11_high+fused_5_low+fused_6_low, fused_8_medium, fused_7_medium, fused_1_medium+fused_6_low, fused_10_low+fused_9_medium, fused_5_low+fused_6_low+fused_9_medium, fused_2_high, fused_1_medium+fused_5_low, fused_10_low+fused_6_low, fused_11_high+fused_6_low+fused_9_medium","[179, 360, 256, 323, 681]",0.9,0.9,5.0,ok,,True
10,uniform,3,0.5,0,coarse,0.28641247749328613,12,"fused_8_medium, fused_7_medium, fused_2_high, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_3_low, fused_10_low+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_4_high+fused_6_low, fused_1_medium+fused_5_low+fused_9_medium, fused_1_medium+fused_6_low+fused_9_medium","[156, 1082, 157, 209, 195]",0.2,0.2,2.0,ok,,False
10,uniform,3,0.5,1,coarse,0.2875760793685913,12,"fused_8_medium, fused_7_medium, fused_2_high, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_3_low, fused_10_low+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_4_high+fused_6_low, fused_1_medium+fused_5_low+fused_9_medium, fused_1_medium+fused_6_low+fused_9_medium","[156, 1080, 154, 218, 191]",0.2,0.2,3.0,ok,,False
10,uniform,3,0.5,2,coarse,0.28836140036582947,12,"fused_8_medium, fused_7_medium, fused_2_high, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_3_low, fused_10_low+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_4_high+fused_6_low, fused_1_medium+fused_5_low+fused_9_medium, fused_1_medium+fused_6_low+fused_9_medium","[156, 1078, 154, 220, 191]",0.2,0.2,4.0,ok,,False
10,uniform,3,0.5,3,coarse,0.29120737314224243,12,"fused_8_medium, fused_7_medium, fused_2_high, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_3_low, fused_10_low+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_4_high+fused_6_low, fused_1_medium+fused_5_low+fused_9_medium, fused_1_medium+fused_6_low+fused_9_medium","[156, 1068, 170, 214, 191]",0.2,0.2,5.0,ok,,False
10,uniform,3,0.5,4,coarse,0.2924523651599884,12,"fused_8_medium, fused_7_medium, fused_2_high, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_3_low, fused_10_low+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_4_high+fused_6_low, fused_1_medium+fused_5_low+fused_9_medium, fused_1_medium+fused_6_low+fused_9_medium","[156, 1051, 172, 232, 188]",0.2,0.5,2.0,ok,,False
10,uniform,3,0.5,5,coarse,0.29289710521698,12,"fused_8_medium, fused_7_medium, fused_2_high, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_3_low, fused_10_low+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_4_high+fused_6_low, fused_1_medium+fused_5_low+fused_9_medium, fused_1_medium+fused_6_low+fused_9_medium","[155, 1057, 172, 224, 191]",0.2,0.5,3.0,ok,,False
