orig_index,h_0,h_1,h_2,h_3,h_4,cluster
371,-0.004422307,-0.22489236,-0.16126369,0.04379804,0.12728664,3
372,0.038536437,-0.19333807,-0.25166214,0.06754452,0.16692176,3
373,-0.20027976,-0.27164793,-0.23435272,-0.030507047,0.13419235,4
374,-0.034426972,-0.21030648,-0.16638453,0.056359053,0.13706908,3
375,-0.28734523,-0.38045868,-0.24447146,-0.056375265,0.15526606,4
376,-0.014783058,-0.18483287,-0.14481765,0.075326174,0.10446704,3
377,-0.23600599,-0.27296638,-0.23395486,-0.024456687,0.14299352,4
378,-0.041625254,-0.18994048,-0.16485779,0.039955873,0.111496106,3
379,-0.10617251,-0.2820962,-0.14314349,-0.024578154,0.14484775,3
380,-0.020356506,-0.09650163,-0.11716847,0.05119425,0.12228499,3
381,-0.22984794,-0.26560813,-0.25008416,-0.058816418,0.13550243,4
382,0.034716956,-0.23739955,-0.27219343,0.12248208,0.12675397,3
383,0.0014961958,-0.15072192,-0.20752954,0.0672726,0.14882818,3
384,-0.2695445,-0.28403747,-0.24988794,-0.07890271,0.1408179,4
385,0.05461724,-0.14420086,-0.35522446,0.122085586,0.19033253,0
386,-0.058146827,-0.18792626,-0.1675454,0.057466812,0.071502015,3
387,-0.048456892,-0.21585265,-0.13967484,0.07359095,0.14098679,3
388,-0.06838991,-0.22318426,-0.17968886,0.061653018,0.14624284,3
389,-0.024515964,-0.12791121,-0.122633584,0.04754667,0.15717351,3
390,0.028348312,-0.11292189,-0.30294243,0.09150344,0.16306168,0
391,-0.012759162,-0.18336348,-0.1848853,0.052877605,0.14084747,3
392,-0.62794685,-0.3542562,-0.20644455,-0.1671028,-0.08429007,1
393,-0.013977349,-0.17405073,-0.20741113,0.03136888,0.12989147,3
394,-0.011643127,-0.20641503,-0.177173,0.049398985,0.1260487,3
395,0.021307338,-0.19546092,-0.2127612,0.055447936,0.20137066,3
396,-0.043349117,-0.19476059,-0.1328006,0.08474688,0.12063355,3
397,-0.16492718,-0.22763258,-0.18750657,0.0037983656,0.11024494,4
398,-0.20610622,-0.24271153,-0.24646692,-0.0547472,0.13445124,4
399,0.055914756,0.107928604,-0.5004954,0.14109787,0.20294511,0
400,-0.024435408,-0.19614398,-0.20218195,0.056991756,0.116415635,3
401,-0.015404835,-0.19285867,-0.15661123,0.07217489,0.12082253,3
402,-0.32268763,-0.2995336,-0.24408217,-0.07018766,0.13554376,4
403,0.08595291,-0.107512906,-0.4104295,0.10003947,0.17696112,0
404,-0.05020684,-0.21612293,-0.16955678,0.048519306,0.1152198,3
405,-0.026077412,-0.16772167,-0.14783078,0.06384966,0.12751998,3
406,0.012762725,-0.18894371,-0.26878875,0.09701906,0.1650389,3
407,-0.66475314,-0.41659802,-0.29632598,-0.23419473,-0.07992485,1
408,0.0056531727,-0.20234294,-0.22261405,0.0530881,0.14553511,3
409,-0.19394398,-0.17291847,-0.19583628,-0.014264464,0.12475394,4
410,-0.23047423,-0.2427209,-0.21582125,-0.06640024,0.17616303,4
411,-0.032437503,-0.21058129,-0.14820942,0.07268448,0.122681886,3
412,-0.009426564,-0.16301796,-0.13531315,0.06999789,0.1291685,3
413,-0.29387614,-0.33176258,-0.2557278,-0.093780905,0.14629282,4
414,0.051526748,-0.08306016,-0.41653153,0.13098606,0.15854502,0
415,-0.6187942,-0.37919945,-0.28454632,-0.1791623,-0.037341088,1
416,-0.036374126,-0.19167644,-0.16887501,0.06535427,0.1508938,3
417,0.019594401,-0.12883049,-0.28475648,0.107174665,0.16091174,0
418,-0.1762423,-0.22281441,-0.21708362,-0.018766813,0.13292313,4
419,-0.0093206465,-0.18516539,-0.25489676,0.117499396,0.104459584,3
420,-0.036717102,-0.19273002,-0.15350354,0.081114836,0.12219339,3
421,-0.5966557,-0.41163528,-0.18087307,-0.17774099,-0.04805523,1
422,-0.29694408,-0.3205897,-0.26511878,-0.0741738,0.15631151,4
423,0.01080665,-0.21115422,-0.24635895,0.11687625,0.11971389,3
424,-0.021522641,-0.1857107,-0.15939088,0.063017935,0.1449719,3
425,0.06447177,-0.08774739,-0.43100065,0.13573836,0.1827229,0
426,0.002691552,-0.09599429,-0.21405962,0.080282055,0.1265499,3
427,-0.04167089,-0.20505928,-0.13749886,0.063786685,0.13851613,3
428,0.0009945035,-0.15336668,-0.279062,0.09091841,0.16601814,0
429,0.036839917,-0.1787648,-0.30312344,0.08903915,0.16776258,0
430,-0.1577594,-0.22045907,-0.1964508,-0.023026064,0.11273509,4
431,-0.2487693,-0.25627792,-0.22281824,-0.030490607,0.13519678,4
432,-0.59848446,-0.37831375,-0.19817069,-0.2176498,-0.040701002,1
433,-0.5955155,-0.41981977,-0.18362403,-0.17334871,-0.049232543,1
434,0.036915466,-0.11876712,-0.3132288,0.08893809,0.16050671,0
435,0.010912962,-0.18297501,-0.19171268,0.06584466,0.13266942,3
436,-0.17138341,-0.21284759,-0.17151046,0.008472279,0.2084561,4
437,-0.033517152,-0.22832593,-0.20441791,0.052309506,0.13010304,3
438,-0.013783395,-0.20447087,-0.24279392,0.059293315,0.18597564,3
439,-0.17023002,-0.21585956,-0.21820241,-0.007925475,0.14219156,4
440,-0.017121434,-0.23412468,-0.25009704,0.063241124,0.18076238,3
441,-0.11614544,-0.25353855,-0.19816902,-0.011391684,0.14234139,3
442,-0.58600765,-0.39494362,-0.21744618,-0.20888901,-0.027917325,1
443,-0.029851526,-0.20315725,-0.18519637,0.083767,0.13362621,3
444,-1.0087403,-0.24501827,-0.37171614,-0.18011162,0.029597372,2
445,-0.26020536,-0.28103456,-0.23993194,-0.045967627,0.13447627,4
446,-0.040963404,-0.1845923,-0.16424428,0.06318101,0.1335564,3
447,-0.16201723,-0.18097407,-0.1495437,0.017316446,0.14427808,3
448,-0.010220721,-0.22933143,-0.14889768,0.05722449,0.11962992,3
449,-0.05962389,-0.22047916,-0.19367172,0.04443591,0.14462885,3
450,-1.104079,-0.4085135,-0.49448866,-0.45439887,-0.20909579,2
451,0.056366503,-0.21308257,-0.3922618,0.10844502,0.15251248,0
452,-0.920384,-0.4154125,-0.41089922,-0.33790582,-0.17695527,2
453,-0.27574372,-0.24829939,-0.2199977,-0.054407045,0.19914037,4
454,-0.24192584,-0.29308414,-0.26671448,-0.06707974,0.15715495,4
455,-0.64689195,-0.4238223,-0.24783714,-0.25800848,-0.09215528,1
456,-0.2027868,-0.21877536,-0.20105934,-0.011089981,0.13758585,4
457,-0.049920633,-0.24086009,-0.1558897,0.08636804,0.13942523,3
458,-0.010445431,-0.12056,-0.18696687,0.09750284,0.12507764,3
459,-0.042096674,-0.19025078,-0.19485405,0.065169446,0.15171179,3
460,-0.16598763,-0.20646268,-0.20714977,-0.0073536523,0.12483747,4
461,-0.011400104,-0.17504942,-0.16063023,0.091101944,0.13556571,3
462,-0.17626107,-0.2478663,-0.17070015,0.016368156,0.15091288,4
463,-0.23858604,-0.29162848,-0.20351397,-0.029412508,0.13099122,4
464,0.06787099,-0.09573084,-0.46674883,0.14938357,0.172549,0
465,-0.036525905,-0.22225887,-0.1624591,0.07475128,0.15261261,3
466,-0.24547541,-0.2824518,-0.20850454,-0.032119393,0.14303331,4
467,-0.029777408,-0.21673335,-0.18516673,0.08572097,0.13324288,3
468,0.03013891,-0.19013403,-0.19620574,0.06215641,0.13580076,3
469,0.0016748011,-0.17217872,-0.1819359,0.054356214,0.12770128,3
470,-0.006423369,-0.15511064,-0.18924387,0.041233063,0.1280252,3
471,-0.0293601,-0.19908571,-0.1341399,0.064073205,0.12719956,3
472,-0.23901999,-0.25498918,-0.23351218,-0.04199146,0.12964043,4
473,0.10545872,-0.108893335,-0.44098192,0.17665882,0.14811619,0
474,-0.21774514,-0.21516985,-0.20868136,-0.038176596,0.10867618,4
475,-0.74132794,-0.42138833,-0.34483883,-0.27799723,-0.09607758,1
476,-0.02829349,-0.1824112,-0.14841919,0.05317873,0.13262285,3
477,0.029066198,-0.10590883,-0.301657,0.11601187,0.17029966,0
478,-0.039044864,-0.17498966,-0.13387522,0.080451354,0.123531595,3
479,0.09246309,-0.16253175,-0.42531586,0.120756134,0.18926938,0
480,0.07305227,-0.1577626,-0.4372487,0.14582947,0.21550645,0
481,-0.036018655,-0.22724459,-0.17072242,0.0775837,0.13722238,3
482,-0.019340701,-0.1724167,-0.16462018,0.0854664,0.1383197,3
483,-0.035781354,-0.22363275,-0.16097468,0.085098445,0.12208691,3
484,-0.27381617,-0.27690467,-0.22673257,-0.036755294,0.16121632,4
485,-0.04040152,-0.19900249,-0.16656265,0.04735653,0.14209068,3
486,-0.60782933,-0.39993238,-0.26599953,-0.19098298,-0.07552323,1
487,-0.35562545,-0.2883374,-0.2482061,-0.107027784,0.071633294,4
488,0.08235573,-0.1473407,-0.39617947,0.13502094,0.22017199,0
489,0.046433896,-0.10981183,-0.3972001,0.104294404,0.19200289,0
490,-0.08579731,-0.22919877,-0.17952918,0.028928753,0.08758823,3
491,-0.17885247,-0.30880803,-0.20827994,0.007857941,0.15443769,4
492,0.06701501,-0.15589994,-0.35021386,0.07871801,0.18967406,0
493,-0.070998706,-0.21941552,-0.1763778,0.048947446,0.09436613,3
494,-0.17839576,-0.32371026,-0.23699749,-0.042916507,0.10287474,4
495,-0.220705,-0.277663,-0.23508333,-0.038746297,0.13522893,4
496,-0.118497655,-0.1997369,-0.1978355,0.011763472,0.12411591,3
497,-0.6194745,-0.37556142,-0.2793577,-0.17814736,-0.03982258,1
498,-0.04730449,-0.17400773,-0.1574045,0.068222426,0.11831316,3
499,-1.0168126,-0.40938562,-0.40404648,-0.38376057,-0.20016474,2
500,-0.030226044,-0.21498415,-0.19553915,0.07335061,0.101119876,3
501,-0.021563247,-0.14614347,-0.15718336,0.0625122,0.11632724,3
502,-0.016918525,-0.21723628,-0.2079367,0.0805504,0.15061507,3
503,-0.07409085,-0.2462592,-0.1853801,0.06840005,0.14387314,3
504,-0.02846019,-0.18794894,-0.15610498,0.07445057,0.12562749,3
505,0.0093133,-0.1758942,-0.20816617,0.05712399,0.14601704,3
506,-0.11000922,-0.21920392,-0.2094289,-0.0023483485,0.15480033,3
507,-0.13570778,-0.2282944,-0.20404361,-0.027561456,0.13118051,4
508,-0.265748,-0.2830947,-0.23702423,-0.06497538,0.1289866,4
509,-0.1324498,-0.19749136,-0.1809209,0.029308423,0.13109161,3
510,-0.05421363,-0.15968755,-0.22879869,0.0685271,0.11977896,3
511,-0.1635328,-0.2515885,-0.2125926,-0.028112024,0.13260019,4
512,-0.021923184,-0.14763567,-0.16624883,0.047398776,0.12124735,3
513,8.1278384e-05,-0.19623706,-0.16104522,0.0718766,0.12984127,3
514,-0.033348866,-0.1681359,-0.13132948,0.074641794,0.11642553,3
515,-0.008301362,-0.2052161,-0.18575713,0.05742964,0.12835653,3
516,-0.23134607,-0.23744667,-0.22541353,-0.021370169,0.1391542,4
517,-0.03013163,-0.178349,-0.20544752,0.10757031,0.08983995,3
518,0.003139792,-0.17555106,-0.15173733,0.055195987,0.13517955,3
519,-0.018806249,-0.21385482,-0.13378733,0.09528743,0.14350441,3
520,0.06901929,-0.11163513,-0.339224,0.14411953,0.1345376,0
521,0.0133755505,-0.18397908,-0.16389151,0.079471916,0.14907432,3
522,0.00058656186,-0.16789557,-0.19687791,0.0441892,0.12977776,3
523,-0.12415901,-0.16811061,-0.172672,0.014904574,0.12209466,3
524,-0.20124535,-0.24121353,-0.22821905,-0.0451618,0.11520527,4
525,-0.02955918,-0.1897187,-0.20527823,0.1009087,0.0919579,3
526,-0.08703191,-0.15248278,-0.15978208,0.058115534,0.066898234,3
527,-0.08947335,-0.22712784,-0.17700508,0.066111356,0.14379388,3
528,0.038705498,-0.10484566,-0.28825337,0.07951212,0.1819944,0
529,-0.010339335,-0.2030763,-0.13422675,0.080393985,0.12871742,3
530,-0.19394524,-0.17820182,-0.19964778,-0.0124535635,0.12325045,4
531,-0.005267855,-0.07998845,-0.258326,0.05962366,0.07635151,3
532,-0.026200846,-0.21271017,-0.14577493,0.07391942,0.12819391,3
533,0.044408888,-0.16271514,-0.37679097,0.09305917,0.19710274,0
534,-0.27883518,-0.24444468,-0.21894589,-0.036408465,0.19033828,4
535,0.010472432,-0.123334244,-0.22793874,0.055722475,0.14014027,3
536,-0.2046843,-0.2573843,-0.22966121,-0.058301643,0.1306429,4
537,0.008334801,-0.1863255,-0.16095419,0.08652114,0.14523041,3
538,-0.14885856,-0.20551118,-0.21234542,-0.03450933,0.12545308,4
539,-0.024254985,-0.15369155,-0.17495692,0.08385217,0.10429611,3
540,-0.04919684,-0.32457423,-0.23456362,-0.0026090443,0.13927615,3
541,-0.26472947,-0.27827448,-0.24320689,-0.04884385,0.1323141,4
542,-0.57363933,-0.45380577,-0.21752843,-0.15467449,-0.0387125,1
543,-0.22261074,-0.20785525,-0.15913664,-0.011064834,0.175811,4
544,0.029899508,-0.1928432,-0.25992116,0.06926057,0.16755328,3
545,-0.2746677,-0.26009032,-0.2061334,-0.049822025,0.1298061,4
546,-0.024810627,-0.2036768,-0.13572425,0.08235511,0.14729896,3
547,-0.2526162,-0.296083,-0.20556441,-0.047234267,0.13350599,4
548,0.05868072,-0.12455584,-0.37529808,0.13641414,0.19923228,0
549,0.032289058,-0.11212811,-0.3220181,0.11083695,0.14972287,0
550,-0.009101421,-0.19158576,-0.22096197,0.09648061,0.112104535,3
551,-0.45907974,-0.36327064,-0.24515727,-0.11144948,0.033329707,1
552,-0.2638801,-0.2806909,-0.25772205,-0.07726902,0.13781577,4
553,0.03722628,-0.1722137,-0.33323735,0.09810886,0.120439105,0
554,-0.23785874,-0.31319413,-0.20362875,-0.05158005,0.19135249,4
555,0.020208448,-0.06264225,-0.3550571,0.08121359,0.09795763,0
556,-0.4837778,-0.37804598,-0.23660606,-0.21254978,0.014725372,1
557,-0.20650038,-0.41898078,-0.16819163,-0.06604843,0.16610302,4
558,-0.24769226,-0.27163744,-0.23166057,-0.025406186,0.14064781,4
559,0.036062248,-0.19248146,-0.316833,0.123197764,0.17898148,0
560,-0.0061859116,-0.18147188,-0.19021873,0.099253334,0.10839472,3
561,-0.037470717,-0.17083263,-0.15855804,0.040767074,0.10412418,3
562,-0.31254187,-0.31774685,-0.26308352,-0.098176785,0.1451844,4
563,-0.24959981,-0.27011025,-0.23639901,-0.035840806,0.14935717,4
564,-0.27724582,-0.25367934,-0.22039554,-0.040017903,0.18669336,4
565,-0.0035671592,-0.20799513,-0.24873795,0.07126829,0.16131084,3
566,0.05215469,-0.16937843,-0.3341167,0.13190575,0.1834381,0
567,-0.015830964,-0.19092986,-0.184244,0.088100925,0.1191865,3
568,-0.041080322,-0.21782652,-0.20232823,0.068645,0.12954244,3
569,-0.042631015,-0.21933287,-0.18202478,0.06376694,0.09532828,3
570,-0.052232057,-0.1736577,-0.16277923,0.061523803,0.118955076,3
571,0.007000014,-0.16545422,-0.27210578,0.08915179,0.14224073,3
572,-0.98636454,-0.18969959,-0.45311198,-0.12556872,0.03934159,2
573,0.0691468,-0.18648106,-0.35418448,0.11030364,0.16938543,0
574,-0.11200962,-0.23541547,-0.20009013,0.0317117,0.1482044,3
575,-0.6241433,-0.36881927,-0.20525871,-0.17861646,-0.10534617,1
576,0.0023029447,-0.17863654,-0.17959961,0.093973026,0.1378803,3
577,-0.05140861,-0.17333707,-0.14896096,0.068499535,0.12748942,3
578,-0.25492507,-0.29608008,-0.2654243,-0.06806285,0.15641378,4
579,-0.16262226,-0.2804063,-0.20462407,-0.013916142,0.21370366,4
580,0.013132542,-0.23868829,-0.23806234,0.07900113,0.12047219,3
581,-0.5781801,-0.35423723,-0.2264124,-0.16839305,-0.06443543,1
582,-0.014056556,-0.16333711,-0.1365856,0.03248781,0.1258661,3
583,-0.8467578,-0.42374754,-0.36268988,-0.33816183,-0.16033378,2
584,-0.10769112,-0.27211112,-0.20331363,0.011784926,0.15010507,3
585,-0.027664274,-0.15865785,-0.15024911,0.054684743,0.13407512,3
586,-0.0069517717,-0.20593545,-0.19450286,0.08050835,0.12024214,3
587,0.012706816,-0.19057916,-0.1964292,0.058054443,0.1271084,3
588,-0.19819802,-0.24574885,-0.2438639,-0.045221195,0.12839527,4
589,-0.3171657,-0.31658038,-0.2538444,-0.077280186,0.1403789,4
590,-0.038926378,-0.21008816,-0.15922049,0.057240598,0.12418617,3
591,0.052496552,-0.19332565,-0.36105177,0.07949604,0.18806472,0
592,-0.012607172,-0.21145374,-0.15662105,0.0446289,0.123324335,3
593,0.0006284416,-0.17551471,-0.15807219,0.06482428,0.13853589,3
594,0.04881817,-0.16237421,-0.33296886,0.096312314,0.1465664,0
595,0.030087247,-0.14018169,-0.32507372,0.12018445,0.13598073,0
596,0.033544526,-0.14666961,-0.2908455,0.088084206,0.17019424,0
597,0.02318713,-0.19596228,-0.39499858,0.13498677,0.12781021,0
598,-0.029779166,-0.20745975,-0.15694878,0.09778962,0.12158035,3
599,-0.27922377,-0.2789942,-0.25425237,-0.06664632,0.14082108,4
600,0.006930046,-0.14672434,-0.2873364,0.07523776,0.083018415,0
601,0.0019984841,-0.18951577,-0.14330885,0.084029526,0.118337095,3
602,0.04516822,-0.17512088,-0.335992,0.061173245,0.19589943,0
603,0.025964461,-0.21110469,-0.25743753,0.059854865,0.17767134,3
604,-0.023507088,-0.21398011,-0.17752348,0.048176654,0.15249732,3
605,-0.021439053,-0.1859741,-0.16796803,0.08548649,0.10840763,3
606,-0.020990968,-0.21045506,-0.15014571,0.065036,0.13424517,3
607,-0.026481405,-0.16915028,-0.11701916,0.05066365,0.13935445,3
608,-0.30493018,-0.28109267,-0.24039772,-0.044937223,0.14439115,4
609,-0.22793798,-0.25823203,-0.13496664,-0.092086166,0.22471897,4
610,0.07339668,-0.11178197,-0.4265901,0.14315772,0.16566437,0
611,-0.013988584,-0.23587212,-0.19376676,0.060774878,0.14512134,3
612,0.03556484,-0.18605587,-0.3223561,0.08511722,0.13812521,0
613,-0.562057,-0.4477691,-0.2624339,-0.19611736,-0.027364075,1
614,-0.109886356,-0.2117139,-0.16790381,0.031136667,0.12396917,3
615,-0.028843269,-0.18786395,-0.16237077,0.06225893,0.11637099,3
616,0.027890243,-0.2269812,-0.22587684,0.10543378,0.13128364,3
617,-1.0866615,-0.41749385,-0.47884685,-0.45484686,-0.20108843,2
618,-0.036583863,-0.18987575,-0.17205426,0.055888012,0.11751677,3
619,-0.28380367,-0.26432762,-0.23214407,-0.05323022,0.1718344,4
620,-0.0421215,-0.23516113,-0.1613387,0.046413954,0.12855448,3
621,-0.004525572,-0.20786,-0.21295288,0.06432775,0.17241168,3
622,-0.13765623,-0.18800835,-0.19251513,-0.00075879693,0.109115146,3
623,-0.0069817826,-0.14152758,-0.16365439,0.0726899,0.12018698,3
624,-0.26028177,-0.17360282,-0.19652331,-0.08331722,0.22006124,4
625,-0.03630168,-0.23757313,-0.20664732,0.023145497,0.07061522,3
626,0.026304886,-0.20634529,-0.25253195,0.0628341,0.14484856,3
627,-0.08012558,-0.19570552,-0.17764424,0.060019035,0.12949449,3
628,-0.121626675,-0.19217587,-0.19619314,0.026328549,0.13045217,3
629,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
630,-0.04063506,-0.15655917,-0.15527797,0.049299642,0.115175225,3
631,-0.16417389,-0.24325854,-0.23789763,-0.040772,0.140156,4
632,0.033657417,-0.17265742,-0.24594027,0.06717837,0.15702504,3
633,-0.15264568,-0.24359363,-0.21611825,0.010670036,0.13618976,4
634,-0.009408474,-0.19763228,-0.1852365,0.09724471,0.14798814,3
635,-0.11503849,-0.21189308,-0.15797043,0.0024112687,0.08283245,3
636,-0.35186917,-0.29871202,-0.24078296,-0.075483024,0.17134753,4
637,-0.0038967356,-0.15293097,-0.16305946,0.08753393,0.13236567,3
638,0.06259169,-0.20831753,-0.3296897,0.15202951,0.13027327,0
639,-0.61698115,-0.37464818,-0.22982195,-0.18959692,-0.0882687,1
640,-0.018993735,-0.19464006,-0.18072289,0.048872396,0.12813929,3
641,-0.08027752,-0.22379553,-0.16013668,0.027962737,0.12264632,3
642,-0.02486147,-0.1785184,-0.18019351,0.07236518,0.121364355,3
643,-0.112055555,-0.24059924,-0.18826781,-0.001450777,0.1425735,3
644,-0.26578435,-0.28143677,-0.2410735,-0.08041802,0.14519809,4
645,-0.013244972,-0.1718665,-0.14614637,0.07922451,0.12660211,3
646,0.060346223,-0.13836598,-0.37746257,0.13806584,0.19424886,0
647,-0.29472265,-0.3305036,-0.17757297,-0.07687219,0.0589239,4
648,0.041263133,-0.19950736,-0.33880684,0.09805749,0.17090508,0
649,0.018866688,-0.21374477,-0.23510396,0.08033817,0.08780466,3
650,-0.2064675,-0.24522099,-0.16885987,0.0051334584,0.14326139,4
651,0.076713264,-0.14211431,-0.37376314,0.13751668,0.16095978,0
652,-0.07390779,-0.19863221,-0.1737005,0.059947196,0.12384522,3
653,-0.1647334,-0.26684374,-0.24226072,-0.016989443,0.13062501,4
654,-0.2128257,-0.28431976,-0.217058,-0.049403764,0.14035396,4
655,-0.28446564,-0.322988,-0.24099162,-0.03283626,0.19419801,4
656,-0.17725913,-0.2244361,-0.21480656,0.0037455037,0.15354583,4
657,-0.068639606,-0.21343167,-0.21705411,0.049508516,0.11877261,3
658,-3.1769276e-05,-0.18053599,-0.20116118,0.08898439,0.126729,3
659,-0.11216571,-0.2892378,-0.24125224,0.0814739,0.19688457,3
660,-0.598686,-0.4682616,-0.3149564,-0.2041579,-0.04540381,1
661,-0.06334194,-0.15967703,-0.15654933,0.055185456,0.1231105,3
662,-0.037044257,-0.17230633,-0.23983583,0.037303507,0.12082417,3
663,-0.018131584,-0.19295289,-0.14194094,0.034310013,0.13462292,3
664,-0.21244611,-0.252171,-0.19640186,-0.052706182,0.18685342,4
665,-0.09025552,-0.19916397,-0.18548472,0.018713057,0.14904867,3
666,-0.019515447,-0.14916264,-0.16412146,0.08201003,0.12272992,3
667,-0.003514789,-0.18407848,-0.1748938,0.09077587,0.14811857,3
668,0.09322129,-0.18966621,-0.38898832,0.10969196,0.17969492,0
669,-0.26670194,-0.16954388,-0.20100132,-0.08361508,0.21998073,4
670,-1.0760313,-0.43212816,-0.46966448,-0.4118312,-0.20018321,2
671,0.0004419759,-0.18713312,-0.18127424,0.06837821,0.11940876,3
672,-0.27896655,-0.30570227,-0.26106092,-0.07225283,0.1504262,4
673,0.0778335,-0.052885894,-0.4468519,0.13345975,0.17840624,0
674,-0.0144106895,-0.17550282,-0.17312476,0.07691878,0.12916006,3
675,-0.39983624,-0.34703386,-0.24443337,-0.08889373,0.078949556,4
676,-0.18509023,-0.2650268,-0.20172717,-0.027521133,0.12828809,4
677,-0.61621916,-0.38137993,-0.24289052,-0.1913813,-0.08456358,1
678,-0.0061290637,-0.21893418,-0.17577463,0.056278795,0.11665811,3
679,-0.61235315,-0.4429956,-0.28767765,-0.2826138,-0.08253913,1
680,-0.030581594,-0.24370041,-0.19555582,0.018796206,0.20607258,3
681,0.04672408,-0.16409564,-0.38881338,0.10077722,0.17341976,0
682,-0.54991263,-0.45902717,-0.26272783,-0.24899489,-0.03110408,1
683,0.0017702654,-0.18883727,-0.14310066,0.08415006,0.117893875,3
684,0.049158275,-0.16975296,-0.33239764,0.14971116,0.10588072,0
685,0.005813852,-0.13741851,-0.20798725,0.0512366,0.108491436,3
686,-0.034270108,-0.14925079,-0.12318193,0.07522094,0.12970266,3
687,-0.037680782,-0.20813295,-0.14394794,0.07869078,0.12788647,3
688,0.08767694,-0.12838814,-0.40666974,0.12277964,0.17024836,0
689,-0.011550434,-0.14771482,-0.14393634,0.04106903,0.12340833,3
690,0.015196323,-0.17279275,-0.28815028,0.07360746,0.17221405,0
691,-0.03972067,-0.13299796,-0.118692555,0.07129439,0.11290677,3
692,-0.023021825,-0.19895223,-0.18512312,0.032571614,0.13014525,3
693,-0.01751209,-0.19349943,-0.17983387,0.07382623,0.12070821,3
694,0.01131551,-0.18582794,-0.18014234,0.07404439,0.08547291,3
695,-0.21176341,-0.366182,-0.189891,-0.06339693,0.14385733,4
696,-0.72230554,-0.438554,-0.33787978,-0.32214808,-0.13216282,1
697,-0.08282368,-0.21160653,-0.2282211,0.01726241,0.1314184,3
698,0.004305795,-0.18901587,-0.14610891,0.090055,0.14200419,3
699,0.005456783,-0.12857673,-0.1693501,0.078425236,0.12168063,3
700,0.0032791793,-0.205401,-0.18789174,0.04547206,0.11124512,3
701,-0.1377798,-0.22411536,-0.20379029,0.010058135,0.13554494,3
702,-0.014931425,-0.10528763,-0.14850119,0.0679104,0.14198071,3
703,-1.0759057,-0.43207824,-0.46945173,-0.41164345,-0.20021887,2
704,0.021240875,-0.16783188,-0.2881472,0.08461705,0.16340978,0
705,-0.24049707,-0.38487527,-0.23433764,-0.0858511,0.09752655,4
706,0.007779479,-0.13909483,-0.14317043,0.09034926,0.10786274,3
707,-0.032809302,-0.21202984,-0.19765,0.10015713,0.08165088,3
708,-0.020740464,-0.17497587,-0.16817303,0.06020002,0.101794615,3
709,-0.60397214,-0.35997394,-0.2191045,-0.21733487,-0.04328358,1
710,-0.013610393,-0.19506888,-0.16799036,0.034261048,0.16400787,3
711,-0.26565713,-0.2831776,-0.24032556,-0.061724592,0.12900837,4
712,-0.15239312,-0.2442435,-0.18584532,-0.017815411,0.11591384,4
713,-0.07877399,-0.1916221,-0.23050953,0.040321767,0.12923604,3
714,-0.22593915,-0.2928605,-0.23973548,-0.009151803,0.1598151,4
715,0.008780956,-0.16210721,-0.1842196,0.0501855,0.14824541,3
716,-0.9101002,-0.40104973,-0.38166112,-0.33229405,-0.17204523,2
717,0.105459124,-0.053855285,-0.43250713,0.14306775,0.15718728,0
718,-0.30843198,-0.38378364,-0.23036355,-0.09551859,0.16397794,4
719,-0.3838361,-0.34294316,-0.26397413,-0.059273947,0.026099227,4
720,0.022604123,-0.18836619,-0.21397771,0.047166914,0.13679445,3
721,0.07873556,-0.16335976,-0.35256362,0.112011194,0.1818141,0
722,0.04442627,-0.08219892,-0.3761773,0.13826783,0.14907278,0
723,0.038874596,-0.18316531,-0.3946871,0.09309809,0.18426071,0
724,0.003907144,-0.20921458,-0.19670285,0.055005163,0.14686492,3
725,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
726,0.008280754,-0.13600308,-0.13701952,0.076366,0.13832706,3
727,-0.02253303,-0.19581261,-0.2086759,0.053953663,0.111858524,3
728,-0.050752345,-0.16275987,-0.16124457,0.011000056,0.11167669,3
729,-0.59126997,-0.40797833,-0.3093903,-0.19731614,-0.04969451,1
730,-0.030297153,-0.1626562,-0.109346144,0.050660998,0.1331378,3
731,-0.039704658,-0.15242836,-0.13995647,0.07388442,0.12605362,3
732,-0.01687333,-0.1908852,-0.20703302,0.09369573,0.1408959,3
733,-0.45997253,-0.3536495,-0.25379264,-0.15163943,0.02763173,1
734,-0.5791161,-0.4156152,-0.23530763,-0.20598704,-0.027854562,1
735,-0.025045156,-0.2013697,-0.17603254,0.04397761,0.12694779,3
736,-0.041716322,-0.20324501,-0.18821003,0.043025434,0.14263903,3
737,0.00032044202,-0.18107963,-0.1795072,0.07440454,0.115788765,3
738,-0.016282268,-0.16380408,-0.18711834,0.06346658,0.13097475,3
739,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
740,0.057884663,0.09125336,-0.46790984,0.16021697,0.1522061,0
741,-0.013654947,-0.130442,-0.14301363,0.06627581,0.13104874,3
742,-0.26313767,-0.28113136,-0.23542027,-0.08098901,0.14725466,4
743,0.03086701,-0.16003953,-0.27166358,0.10532725,0.13651395,0
744,-0.022807263,-0.21577993,-0.19191788,0.06093787,0.106661886,3
745,0.03657134,-0.061057378,-0.34684002,0.08867201,0.1261296,0
746,-0.89977205,-0.41094705,-0.39577264,-0.33671144,-0.1682337,2
