orig_index,h_0,h_1,h_2,h_3,h_4,cluster
376,-0.28764766,-0.09143934,0.25073215,0.07114822,-0.019223467,0
377,-0.08099887,-0.031674966,0.28735963,0.15160996,-0.10218282,2
378,-0.14057794,-0.009702578,0.23158291,0.13598529,-0.06757108,2
379,-0.25282457,0.059348248,0.37876546,0.01593557,-0.16997221,3
380,-0.3028712,-0.045531735,0.16002333,-0.014211446,-0.013200805,0
381,-0.05851069,-0.017960608,0.27250624,0.18526566,-0.10472168,2
382,-0.274934,0.10304043,0.5302555,-0.055729106,-0.15952753,3
383,-0.32722062,-0.0786511,0.2876671,-0.01513955,-0.021539196,0
384,-0.11111076,-0.031679824,0.27438986,0.17949271,-0.06401734,2
385,-0.30426648,0.04723363,0.4852853,-0.0981909,-0.14335084,3
386,-0.15123229,0.028084608,0.2751391,0.054386877,-0.07632586,2
387,-0.27168003,-0.10291151,0.22353551,0.07837303,0.021182649,0
388,-0.10900294,-0.006732404,0.23971686,0.16027594,-0.08197457,2
389,-0.17452319,-0.0130602475,0.14143988,0.059711486,-0.07091424,2
390,-0.30388263,-0.043087225,0.38186872,-0.05025129,-0.086025976,3
391,-0.33424017,-0.13089901,0.26227763,-0.04972948,0.03866884,0
392,0.1204748,0.01792109,0.35047036,0.085493565,0.2343449,4
393,-0.2830004,-0.064641654,0.20252204,0.102813974,0.04781063,0
394,-0.15072757,-0.050694272,0.25773597,0.09843967,-0.09374339,2
395,-0.31626567,-0.03731312,0.42060214,-0.09532754,-0.12635274,3
396,-0.1464324,-0.032813415,0.21647745,0.08441606,-0.06458175,2
397,-0.100499615,0.0050986563,0.22489803,0.17363517,-0.10511494,2
398,-0.06653237,-0.017889775,0.24665308,0.15331097,-0.1041923,2
399,-0.22388417,0.34389165,0.24039939,0.02600719,-0.18068951,3
400,-0.30971777,-0.12439114,0.27108938,0.046010606,0.013961166,0
401,-0.24890979,-0.076933786,0.24400535,0.049099583,-0.028658155,0
402,-0.07042025,-0.04924339,0.29199857,0.18105438,-0.09716429,2
403,-0.29766262,0.12341431,0.35662642,0.0010512024,-0.17987506,3
404,-0.10361045,0.0051834546,0.24794921,0.1370798,-0.11109875,2
405,-0.132612,0.002456814,0.174148,0.12018706,-0.0436429,2
406,-0.29832715,-0.08373296,0.2829869,0.012658911,0.00043553347,0
407,0.105159745,0.037063442,0.38999635,0.03216548,0.331665,4
408,-0.36587346,-0.14846134,0.21759082,0.05696647,0.06593494,0
409,-0.14005381,-0.0020098388,0.15061465,0.10473642,-0.09336988,2
410,-0.17427479,-0.056660358,0.22449721,0.13676848,-0.052141488,2
411,-0.15501104,-0.036284097,0.22674403,0.121738054,-0.07153869,2
412,-0.25749376,-0.037113607,0.18971092,0.052867875,0.01489332,0
413,-0.027785271,-0.064391896,0.32267624,0.23576567,-0.11594194,2
414,-0.2421952,0.16396828,0.526826,-0.043503195,-0.20734718,3
415,0.047000907,0.008076325,0.39550024,0.13923404,0.22088021,4
416,-0.2604958,-0.1114614,0.32085255,-0.013587207,-0.01283972,0
417,-0.22874805,-0.0038682744,0.3620165,-0.033783585,-0.107981265,3
418,-0.08020851,0.0030117482,0.23751365,0.14265731,-0.0837346,2
419,-0.27197605,0.09064591,0.4180032,-0.00073222816,-0.12655474,3
420,-0.15196697,-0.042824104,0.23442449,0.11850026,-0.07147522,2
421,-0.08219761,-0.06923452,0.43745172,0.022918165,0.3002575,4
422,-0.06416887,-0.056536615,0.31594115,0.19280341,-0.110793605,2
423,-0.26040652,0.08759474,0.47055933,-0.058686692,-0.14551292,3
424,-0.16609031,-0.029375738,0.22851652,0.048725042,-0.05580855,2
425,-0.2834627,0.13823071,0.47667485,-0.107361175,-0.19696583,3
426,-0.16727601,-0.009327799,0.21197677,0.030666195,-0.08081931,2
427,-0.2631423,-0.14061484,0.2326509,0.060380064,0.011001799,0
428,-0.2545758,0.041267976,0.3644783,-0.0077382103,-0.08977397,3
429,-0.25276774,-0.027572736,0.38926756,-0.034068473,-0.10310102,3
430,-0.12833926,-0.031484436,0.22659957,0.15962204,-0.077837706,2
431,-0.11513992,-0.024381831,0.24463381,0.1173521,-0.09046351,2
432,0.0064124465,-0.032817885,0.4207249,0.081350625,0.2913724,4
433,-0.09100519,-0.07483411,0.44462895,0.042921126,0.29628587,4
434,-0.31172666,-0.041690532,0.38018835,-0.038419053,-0.07851212,3
435,-0.2324519,-0.055718556,0.23946817,0.10342447,0.0046467446,0
436,-0.26206768,-0.018001497,0.37223217,-0.12064295,-0.1654012,3
437,-0.2188789,-0.08602685,0.26307034,0.047475804,0.014579643,0
438,-0.28131977,-0.06669357,0.31445414,0.017604865,-0.04408092,0
439,-0.14071916,-0.043860152,0.24574566,0.13040468,-0.07774535,2
440,-0.27777237,-0.07136454,0.34478772,0.035262153,-0.041864254,0
441,-0.15047027,-0.012855128,0.30248922,0.1600196,-0.12388241,2
442,-0.020329773,-0.04235986,0.42212424,0.10369411,0.29848123,4
443,-0.38963926,-0.09417054,0.21735072,0.04815224,0.05865305,0
444,0.30871925,0.11129533,0.45843765,-0.24657562,0.60196596,1
445,-0.098750554,-0.02629149,0.29548144,0.16320148,-0.09073962,2
446,-0.14630911,-0.052531704,0.24816738,0.08356859,-0.07473843,2
447,-0.2187117,-0.003876362,0.3040976,-0.051670626,-0.12998962,3
448,-0.1589667,-0.07113208,0.2518268,0.14613198,-0.042652525,2
449,-0.24593668,-0.06917265,0.2879231,0.12287945,0.012343228,0
450,0.33646572,0.15307614,0.44530824,-0.14430328,0.6299567,1
451,-0.33740476,0.041787893,0.37351677,0.006092295,-0.075454935,3
452,0.23185433,0.087488234,0.44202757,-0.035749294,0.4845622,1
453,-0.10276288,-0.0109790005,0.26325387,0.14023995,-0.072314516,2
454,-0.058409885,-0.028879255,0.29297772,0.17347325,-0.120833114,2
455,0.13756317,0.034228057,0.44743717,0.061007574,0.36168358,4
456,-0.11362524,-0.011322718,0.21526392,0.14487095,-0.114552975,2
457,-0.23255852,-0.09387869,0.23274437,0.08808178,0.023709096,0
458,-0.26728117,-0.04058138,0.2887798,-0.011928722,-0.085085005,0
459,-0.23554975,-0.058119785,0.23988065,0.054298036,-0.007883485,0
460,-0.10913088,-0.0048381165,0.2106564,0.111705214,-0.08757878,2
461,-0.2699781,-0.08240265,0.2528199,0.050719187,-0.046055194,0
462,-0.12100231,-0.045807943,0.32416978,0.021076731,-0.08258154,2
463,-0.08496979,-0.020051599,0.309946,0.13096018,-0.090119205,2
464,-0.3039284,0.13853335,0.5825399,-0.08844422,-0.22116381,3
465,-0.2679864,-0.14250726,0.25082728,0.05854556,-0.021150105,0
466,-0.08310261,-0.02356939,0.29924962,0.15170409,-0.10056674,2
467,-0.3263288,-0.11311932,0.24240988,0.056258213,0.052963845,0
468,-0.2516548,-0.095002025,0.2513966,0.085077204,-0.016935175,0
469,-0.17579992,-0.023991767,0.28839397,0.007398611,-0.08809245,2
470,-0.33630538,-0.08620398,0.20327836,0.042675328,0.025080934,0
471,-0.29258955,-0.073447466,0.2189757,0.038616862,0.0077688396,0
472,-0.08821714,-0.013470784,0.26071686,0.15226513,-0.07962887,2
473,-0.3230768,0.20088412,0.51011807,-0.10724224,-0.24605595,3
474,-0.113037616,-0.031264093,0.21305652,0.14302091,-0.09489159,2
475,0.13185385,0.03611666,0.4111731,0.044460483,0.36554125,4
476,-0.23496348,-0.03002023,0.21773055,0.10315317,-0.022647917,0
477,-0.29041025,0.01619812,0.37656346,-0.07734229,-0.13455354,3
478,-0.14489949,-0.0269229,0.1926865,0.08206442,-0.047112167,2
479,-0.31483406,0.09252259,0.56332815,-0.09031658,-0.16800126,3
480,-0.31337026,0.08051872,0.5711231,-0.08539949,-0.20733522,3
481,-0.16165145,-0.07254641,0.29912758,0.046428055,-0.09035,2
482,-0.26958063,-0.09258546,0.26724887,0.010191102,-0.037628554,0
483,-0.35682455,-0.0976423,0.23681307,0.07052288,0.06505355,0
484,-0.10264537,-0.041601464,0.28276187,0.16835167,-0.09758385,2
485,-0.2588051,-0.10400179,0.3144023,0.0021493882,-0.019960374,0
486,0.049219154,0.025915295,0.40127492,0.13394618,0.2168366,4
487,-0.15507564,-0.038283207,0.35046354,0.10125993,0.13857311,4
488,-0.31507692,0.021294612,0.53232735,-0.1257338,-0.16457129,3
489,-0.2793457,0.08194947,0.4043008,-0.07347541,-0.14837188,3
490,-0.14296933,-0.03006111,0.259242,0.111303404,-0.0907095,2
491,-0.09523824,-0.061775953,0.33952582,0.11067657,-0.12438007,2
492,-0.3043722,-0.039014794,0.505226,-0.11061485,-0.13171099,3
493,-0.23524366,0.035669956,0.3795571,6.230548e-05,-0.0972147,3
494,-0.28075406,0.10941699,0.4116673,-0.036919907,-0.17569098,3
495,-0.08880004,-0.012124792,0.28999704,0.17357823,-0.095481664,2
496,-0.093079984,-0.00039548427,0.21405444,0.12832949,-0.0919135,2
497,0.05073107,0.0087675005,0.39295834,0.13666779,0.21940792,4
498,-0.14450496,-0.028203726,0.21763532,0.0982899,-0.064730614,2
499,0.2849101,0.16196474,0.47491774,-0.11307042,0.61045384,1
500,-0.32197317,-0.103440806,0.2467822,0.04902462,0.02477771,0
501,-0.2488098,-0.060433134,0.20110027,0.03953779,-0.011276517,0
502,-0.3644916,-0.16612369,0.26284537,0.019394346,0.05495824,0
503,-0.10331242,-0.0034544133,0.25655845,0.20284244,-0.05609981,2
504,-0.24159558,-0.09127015,0.26288474,0.0281659,-0.032934383,0
505,-0.37065625,-0.13417172,0.19448772,0.03720077,0.05566913,0
506,-0.19042838,0.024506703,0.35478902,0.07044764,-0.10577607,2
507,-0.12948138,-0.017839864,0.27311617,0.13546947,-0.109773815,2
508,-0.11543429,-0.023721889,0.29039142,0.15701701,-0.08666207,2
509,-0.06261691,0.04572592,0.18219833,0.116391934,-0.05949457,2
510,-0.33442816,-0.08015457,0.17183977,0.10976549,0.035992205,0
511,-0.0766581,0.004210729,0.23319665,0.18489826,-0.092391446,2
512,-0.30327192,-0.07509379,0.18347363,0.049755055,0.00737831,0
513,-0.2504991,-0.08374947,0.24302898,0.118660726,0.001011394,0
514,-0.25966188,-0.09390805,0.22785965,0.041299496,-0.02846605,0
515,-0.2853346,-0.09800295,0.35886687,0.06311136,0.0033125877,0
516,-0.10558839,-0.026833713,0.22098641,0.11090461,-0.090304,2
517,-0.22805133,0.061028153,0.36431402,-0.01542996,-0.12987192,3
518,-0.31112492,-0.11738287,0.2779404,-0.038784876,0.0007561445,0
519,-0.1857414,-0.0818712,0.24611816,0.11066409,-0.070612855,2
520,-0.30463752,0.12476365,0.47413218,-0.10837348,-0.18059036,3
521,-0.2645175,-0.07762204,0.24383923,0.085017785,-0.012900168,0
522,-0.2938837,-0.07951467,0.18888995,0.07982479,0.014938623,0
523,-0.1333902,0.05193022,0.19882207,0.15019494,-0.07598852,2
524,-0.07266873,0.00032378733,0.23104075,0.16292107,-0.100623734,2
525,-0.21905127,0.04466105,0.36633122,-0.0061963676,-0.12177397,3
526,-0.17088996,0.012130372,0.22624025,0.0584028,-0.08695269,2
527,-0.0916165,-0.024913035,0.23160271,0.171228,-0.07626417,2
528,-0.23547359,-0.0029085428,0.31541157,-0.052974652,-0.105462134,3
529,-0.16473915,-0.054457907,0.21598434,0.13610087,-0.038670033,2
530,-0.13731629,-0.0025944784,0.15558974,0.11183375,-0.08972833,2
531,-0.26167625,0.07671136,0.29425648,0.06336911,-0.07982069,0
532,-0.16021751,-0.052944936,0.23193717,0.120817296,-0.072629176,2
533,-0.32565346,0.112642795,0.48179463,-0.09490072,-0.12918732,3
534,-0.14739631,-0.038209766,0.23269233,0.0517289,-0.097847044,2
535,-0.29504985,-0.07853253,0.32080507,-0.04147567,-0.059087083,0
536,-0.0966789,0.011608079,0.27024215,0.17516233,-0.08257299,2
537,-0.2651729,-0.08124113,0.23981221,0.077644065,-0.017054519,0
538,-0.14968553,-0.00838506,0.2809148,0.084506825,-0.11324884,2
539,-0.16414753,0.007441353,0.26021618,0.030063437,-0.065506674,2
540,-0.28600055,0.074462295,0.47444823,-0.06645134,-0.14890286,3
541,-0.09409757,-0.027793571,0.29341725,0.16946015,-0.08819494,2
542,-0.14273259,-0.117574774,0.49793065,0.09776655,0.28852117,4
543,-0.14783756,-0.05463106,0.29410103,-0.044220462,-0.08877523,2
544,-0.25796103,-0.058726422,0.3470735,-0.010008087,-0.06372564,0
545,-0.19783984,-0.073454894,0.30936068,0.123329,0.07656817,0
546,-0.27247825,-0.05564625,0.22044873,0.09465603,0.0036717844,0
547,-0.08704692,-0.012874726,0.31825167,0.10068082,-0.08117652,2
548,-0.30207926,0.038721744,0.49490362,-0.10743363,-0.15730876,3
549,-0.2670674,-0.014194917,0.45965046,-0.082468525,-0.12013397,3
550,-0.37301055,-0.112165585,0.23180121,0.038291536,0.08556667,0
551,-0.00848417,0.008823901,0.33084995,0.09941977,0.12418893,4
552,-0.049058437,-0.022934824,0.28403383,0.17775996,-0.114210285,2
553,-0.33702478,0.08330083,0.5054973,-0.038550764,-0.1503458,3
554,-0.12501454,-0.05500909,0.35091963,0.08087817,-0.12115042,2
555,-0.3206098,0.06756644,0.4368146,-0.14868715,-0.14029285,3
556,0.048015103,0.012853801,0.42293566,0.1789301,0.1865702,4
557,-0.29225096,0.16031455,0.6045238,0.17878275,-0.09547423,3
558,-0.08712833,-0.03384091,0.2852543,0.13849409,-0.099780194,2
559,-0.31980526,0.031128328,0.4789133,-0.04815665,-0.12914334,3
560,-0.18683061,-0.016704172,0.296898,0.026897777,-0.10180875,2
561,-0.2455326,-0.05308231,0.22757217,0.07854145,-0.02759748,0
562,-0.012245208,-0.025467753,0.29411137,0.17540269,-0.13124183,2
563,-0.058737002,0.0038637668,0.25846383,0.10697897,-0.11317785,2
564,-0.11315015,-0.030272506,0.2504032,0.13845083,-0.098011054,2
565,-0.24828804,0.008740678,0.31609076,0.04445368,-0.07263833,0
566,-0.3234917,0.04422206,0.48354435,-0.089526325,-0.1345184,3
567,-0.16618982,-0.04482306,0.28557363,0.041405953,-0.0917146,2
568,-0.3142488,-0.13502556,0.27075547,0.03139416,0.01706314,0
569,-0.14411195,0.022608597,0.31922156,0.09543893,-0.10059647,2
570,-0.14235753,-0.027891248,0.21724135,0.094896965,-0.066399634,2
571,-0.24043068,0.04290229,0.39371645,-0.036265187,-0.09121093,3
572,0.31987265,0.07498172,0.4425519,-0.35429227,0.58684367,1
573,-0.27465734,0.010136336,0.48835012,-0.03459026,-0.110387206,3
574,-0.13788337,-0.07031976,0.2610893,0.10661997,-0.058624767,2
575,0.114908114,0.038340613,0.36223263,0.050954312,0.2500975,4
576,-0.22569776,-0.11065162,0.2872917,0.018906929,-0.0514813,0
577,-0.14497977,-0.0018291473,0.19822103,0.105980806,-0.05231869,2
578,-0.06157203,-0.025855258,0.29736364,0.17117162,-0.12192653,2
579,-0.23503292,0.013568573,0.49289542,-0.05356382,-0.16132663,3
580,-0.3876226,-0.03947486,0.26308733,0.03425306,0.030875502,0
581,0.0667796,0.01932615,0.34414372,0.0759455,0.2081238,4
582,-0.28549972,-0.09632887,0.22610182,0.013984308,-0.0027429163,0
583,0.24090579,0.109585315,0.4891265,-0.010829605,0.50636804,1
584,-0.32648003,-0.13709733,0.32187518,0.121787585,0.061216086,0
585,-0.31039944,-0.074496046,0.18140858,0.06445823,0.0025425255,0
586,-0.16767535,-0.030066323,0.31852925,0.052843165,-0.08492514,2
587,-0.1922234,-0.019637786,0.32858187,0.007964972,-0.09700528,2
588,-0.06273234,-0.011491254,0.24948329,0.17158772,-0.096035466,2
589,-0.06602238,-0.058323964,0.31691095,0.18845753,-0.10653707,2
590,-0.27177334,-0.12380948,0.23263149,0.06108595,0.008877426,0
591,-0.29861623,0.00998424,0.4589458,-0.0444303,-0.11360171,3
592,-0.1640769,-0.059235483,0.24376546,0.11365604,-0.06508801,2
593,-0.25200662,-0.067069605,0.22333904,0.0986051,-0.004140923,0
594,-0.2527195,0.017483592,0.3814062,-0.0051536653,-0.06832437,3
595,-0.27919483,0.10253047,0.43511695,-0.05059626,-0.13216679,3
596,-0.24223189,-0.022010356,0.35651612,-0.04743663,-0.09761598,3
597,-0.3517784,0.19188264,0.46870208,-0.024249196,-0.14980012,3
598,-0.15874994,-0.08323006,0.27804896,0.06108298,-0.081744716,2
599,-0.106488444,-0.042607203,0.26707587,0.17344406,-0.061644252,2
600,-0.3383686,0.12950036,0.3502994,0.033203073,-0.19523376,3
601,-0.28390834,-0.10205862,0.25427127,0.06578351,-0.008520134,0
602,-0.29940242,-0.0075523406,0.40414318,-0.06353868,-0.0927816,3
603,-0.35793757,0.09131913,0.46466842,-0.15818053,-0.17144056,3
604,-0.20903622,-0.03996603,0.27505633,0.05971235,-0.08752227,0
605,-0.16144827,-0.051583808,0.26015913,0.04584438,-0.08321538,2
606,-0.27777523,-0.07468031,0.2439099,0.03737321,-0.0046382733,0
607,-0.29340118,-0.08250584,0.20975071,0.0059298575,-0.019517347,0
608,-0.09154694,-0.04577416,0.26223665,0.1443715,-0.10776359,2
609,-0.26605725,0.122046165,0.47592604,0.026878979,-0.14523321,3
610,-0.30696985,0.11486477,0.5384047,-0.04748465,-0.19215477,3
611,-0.26723394,-0.11746088,0.27027938,0.028171003,-0.030631132,0
612,-0.26275313,-0.00867565,0.3588574,0.01574628,-0.038856003,0
613,-0.077787,-0.08460931,0.4502213,0.16288692,0.28005278,4
614,-0.14039889,-0.04033247,0.27781653,0.028457593,-0.10224268,2
615,-0.14423335,-0.025297895,0.22998106,0.13047084,-0.06930312,2
616,-0.26621714,0.08248119,0.41859996,-0.052183166,-0.10227246,3
617,0.3227004,0.14126173,0.44883475,-0.10721941,0.59407824,1
618,-0.1318604,-0.016830698,0.2253929,0.13954422,-0.065784425,2
619,-0.12916312,-0.043668702,0.2465886,0.18685666,-0.06336719,2
620,-0.13233906,-0.033201396,0.26434964,0.16088685,-0.06281003,2
621,-0.27199033,-0.09964669,0.28794906,0.011398651,-0.041709356,0
622,-0.11136085,0.0039914176,0.19284675,0.11017864,-0.0886088,2
623,-0.27097753,-0.06021443,0.22468184,0.069023035,-0.031601436,0
624,-0.33459115,0.05151405,0.37833896,-0.14335611,-0.15876858,3
625,-0.30124167,0.09443723,0.3590894,0.06395279,-0.14828582,3
626,-0.22928421,-0.07418563,0.3450666,0.0031703692,-0.054661885,0
627,-0.09257373,-0.009228889,0.2146058,0.13929576,-0.06783253,2
628,-0.08441687,0.007348381,0.20822823,0.1291846,-0.07107667,2
629,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
630,-0.2728989,-0.06467336,0.2394488,0.017814375,-0.026892133,0
631,-0.103409566,-0.03840456,0.26582134,0.15829837,-0.10328747,2
632,-0.2614131,-0.069707036,0.34037656,-0.013051167,-0.06686771,0
633,-0.08137206,-0.016445473,0.26155764,0.18048432,-0.091502436,2
634,-0.2656925,-0.12034452,0.2900065,0.058247633,-0.029011764,0
635,-0.25506508,-0.06670499,0.24698527,0.079275385,-0.036095858,0
636,0.031722188,0.012013271,0.3653599,0.12313289,0.08388842,4
637,-0.27910307,-0.07759482,0.24238956,0.057199266,-0.032974347,0
638,-0.3263048,0.132676,0.55132073,-0.03366783,-0.18804225,3
639,0.08428364,0.03555566,0.37768188,0.1053077,0.22455555,4
640,-0.37566257,-0.08722827,0.21888602,0.041674376,0.0691667,0
641,-0.14914796,-0.034098133,0.25977284,0.124897875,-0.05635129,2
642,-0.31378588,-0.072609365,0.2149027,0.08952646,0.057699308,0
643,-0.10551746,-0.0336942,0.21264255,0.16932014,-0.06346366,2
644,-0.12036681,-0.03159094,0.27506253,0.16760904,-0.06995835,2
645,-0.26325682,-0.08138827,0.22019896,0.06401971,-0.007982723,0
646,-0.27698433,0.062071383,0.54646415,-0.104127154,-0.16459477,3
647,0.021981858,0.009717144,0.36461556,0.11916765,0.151951,4
648,-0.32509357,-0.053384162,0.35905203,-0.024220755,-0.03169362,0
649,-0.33640724,-0.014392272,0.26170024,0.027055144,-0.018658094,0
650,-0.13340177,-0.0483457,0.3034401,0.038012173,-0.072377056,2
651,-0.3259352,0.025443316,0.43338668,-0.025324032,-0.09894817,3
652,-0.09481193,-0.01273521,0.22226568,0.1398466,-0.088083684,2
653,-0.06597653,-0.006314099,0.26660085,0.2102328,-0.10955996,2
654,-0.11697884,-0.04236883,0.2861874,0.1515865,-0.09969325,2
655,-0.05368638,-0.039616816,0.31314287,0.19924317,-0.11310821,2
656,-0.20151885,-0.06559295,0.23600528,0.11477809,-0.07606483,2
657,-0.33648735,0.10200809,0.41168034,-0.04697133,-0.1657125,3
658,-0.20596242,-0.078830086,0.2890138,0.03620242,-0.04724986,0
659,-0.26683187,-0.054492667,0.21065654,-0.047706887,-0.0213584,0
660,0.041149087,-0.008131683,0.43078122,0.19533151,0.19691154,4
661,-0.17186815,-0.047454596,0.20704968,0.07274099,-0.06473299,2
662,-0.34233004,0.1242142,0.31127703,-0.12407763,-0.1865661,3
663,-0.28035668,-0.07768342,0.24280977,0.014131673,-0.027545191,0
664,-0.13037577,0.00997486,0.3312415,0.14148918,-0.12290086,2
665,-0.09232344,0.035192233,0.2092305,0.13262673,-0.07792467,2
666,-0.2725861,-0.08443849,0.23963213,0.015586097,-0.04276053,0
667,-0.2711308,-0.100917935,0.27107006,0.07135596,-0.023833059,0
668,-0.32434455,0.13198581,0.5772971,-0.11184968,-0.15830511,3
669,-0.33414048,0.04747541,0.3738405,-0.1519243,-0.15819119,3
670,0.31016326,0.15759519,0.4688957,-0.088885754,0.5829045,1
671,-0.32607123,-0.11502838,0.24101242,0.0453052,0.03047371,0
672,-0.061775744,-0.046112448,0.30871078,0.19389954,-0.11034985,2
673,-0.2716639,0.18547311,0.50275654,-0.07515831,-0.24177745,3
674,-0.25516754,-0.07170457,0.2431842,0.061860703,-0.040180445,0
675,-0.048690736,-0.0016244487,0.30200356,0.10270274,0.06978397,2
676,-0.29792827,-0.114470094,0.33270624,0.09388491,0.069755614,0
677,0.073248275,0.03296107,0.38414884,0.112660885,0.22265783,4
678,-0.13123854,-0.042587817,0.30182728,0.06683879,-0.100747585,2
679,0.14444327,0.0823867,0.5184052,0.06767708,0.55209184,1
680,-0.32005084,0.00032034516,0.4522589,-0.14794713,-0.13877025,3
681,-0.2960179,0.06223607,0.3997345,-0.036871865,-0.10969818,3
682,0.04954198,0.013740405,0.46739355,0.19971937,0.18615386,4
683,-0.28483617,-0.10159339,0.25366464,0.06543586,-0.009739608,0
684,-0.29771012,0.14230922,0.5124481,-0.06716968,-0.2228658,3
685,-0.22380508,-0.050916456,0.29429817,0.0541811,-0.043411262,0
686,-0.22998925,-0.02445295,0.17519143,0.08093252,-0.037898667,0
687,-0.1497902,-0.026629008,0.219921,0.1273269,-0.052263174,2
688,-0.36555967,0.036512047,0.39740914,-0.029945925,-0.07673052,3
689,-0.2793977,-0.06028483,0.17052244,0.042801958,0.003324449,0
690,-0.2541461,0.032800637,0.39804107,-0.049948186,-0.10480398,3
691,-0.23260237,-0.044672456,0.16189165,0.06665212,-0.03148123,0
692,-0.28378287,-0.093473375,0.22020786,0.09644775,0.035600305,0
693,-0.26063147,-0.100845635,0.2756719,0.070087,-0.0033367798,0
694,-0.28466415,-0.047190562,0.22509366,0.09359922,0.0689315,0
695,-0.29663914,0.17387283,0.4824337,0.043146733,-0.18371905,3
696,0.19695014,0.08934376,0.4936599,-0.01266703,0.5873284,1
697,-0.39318168,0.14185528,0.42405024,-0.011121616,-0.21858017,3
698,-0.27783406,-0.10749726,0.26877016,0.07047765,0.00014670193,0
699,-0.19316807,-0.00069809705,0.18971711,0.08315498,-0.042341657,2
700,-0.14433348,-0.048213333,0.25486678,0.16715391,-0.06373443,2
701,-0.08734687,0.016107783,0.23670317,0.15629587,-0.074930415,2
702,-0.22232017,-0.022725858,0.15096019,0.057439137,-0.020618536,0
703,0.31014067,0.15766647,0.46903932,-0.08898148,0.58298075,1
704,-0.2523726,0.04058665,0.42294723,-0.072453916,-0.10228661,3
705,-0.20623583,0.09524712,0.45216137,-0.0019374788,-0.100345016,3
706,-0.29272845,-0.073239654,0.21573022,0.035198543,-0.030952848,0
707,-0.20443651,0.03753767,0.3661673,0.027005646,-0.09893434,3
708,-0.32323387,-0.04806427,0.21150394,0.08836914,0.017754272,0
709,0.0777202,-0.0014644116,0.37622976,0.09233156,0.254276,4
710,-0.34521306,-0.059810564,0.3129585,-0.053867668,-0.025011078,0
711,-0.105819196,-0.023959503,0.2941032,0.16572146,-0.08731224,2
712,-0.14649495,2.3916364e-05,0.2909616,0.18723898,-0.07575977,2
713,-0.33987343,-0.11024622,0.21857245,0.15040556,0.058550715,0
714,-0.091780744,-0.060664058,0.2964201,0.12835631,-0.11427456,2
715,-0.27099025,-0.059070993,0.27782905,0.00045962632,-0.06287596,0
716,0.25054243,0.11758453,0.4358896,-0.047522508,0.4955675,1
717,-0.27942258,0.19141358,0.4843623,-0.051472127,-0.21122777,3
718,0.0047029257,-0.011959784,0.44052675,0.21467653,0.051568005,4
719,-0.09470765,-0.0303867,0.34287667,0.020036958,0.080968454,4
720,-0.3220023,-0.08936551,0.22443186,0.060988773,0.020885438,0
721,-0.286716,0.0048100203,0.4212864,-0.05558557,-0.09573249,3
722,-0.2600207,0.14006329,0.460128,-0.066401124,-0.17351095,3
723,-0.31230307,0.040428087,0.4419063,-0.04600954,-0.11212027,3
724,-0.3239257,-0.09924205,0.22861668,0.07430751,0.020238198,0
725,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
726,-0.28340775,-0.066847876,0.21623814,0.063187584,-0.030588798,0
727,-0.30329508,-0.10820986,0.2497603,0.050624564,0.023076937,0
728,-0.21793991,-0.0024577528,0.21440876,0.098720886,-0.057859838,2
729,0.08134371,0.046095703,0.41368964,0.04933852,0.2973453,4
730,-0.30036592,-0.095125735,0.22531092,0.00094213337,-0.01693917,0
731,-0.15417321,-0.0063943714,0.19338632,0.071011335,-0.07576002,2
732,-0.3873707,-0.10502177,0.23903018,0.06237468,0.08027084,0
733,-0.0012203455,-0.0058844984,0.35042164,0.15088841,0.15818615,4
734,-0.041382477,-0.059470274,0.42551875,0.12673098,0.2918652,4
735,-0.13563034,-0.007597044,0.24221061,0.18549056,-0.04833781,2
736,-0.33987522,-0.10002614,0.22717455,0.03212271,0.043524027,0
737,-0.32527173,-0.10892898,0.2341158,0.037843086,0.025411323,0
738,-0.30838037,-0.105305254,0.22846629,0.043438755,-0.007859126,0
739,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
740,-0.23389117,0.34767872,0.39080858,-0.021182992,-0.16332686,3
741,-0.26207733,-0.04264751,0.19909279,0.056032855,-0.03668242,0
742,-0.12724012,-0.02955681,0.2751785,0.15692703,-0.077155486,2
743,-0.33747655,-0.057262644,0.315232,0.035541143,0.03122399,0
744,-0.18295383,0.023322107,0.36700046,-0.015742559,-0.122212246,3
745,-0.21940109,0.12884937,0.38337028,0.0052595586,-0.14919694,3
746,0.23933618,0.087191746,0.436265,-0.02734742,0.47347733,1
747,-0.032988727,-0.06504211,0.31523362,0.1935291,-0.121110834,2
748,0.24411356,0.101067856,0.44921643,-0.038949624,0.51506615,1
749,0.24399859,0.100840926,0.44883874,-0.038924202,0.5148335,1
750,-0.07831055,-0.001439184,0.3458312,0.11339304,0.00087854266,2
751,-0.15448186,-0.06787188,0.20989451,0.12934431,-0.013207413,2
752,-0.052520603,-0.027778639,0.37125555,0.17249952,-0.029392734,2
753,0.32301807,0.14122868,0.44876194,-0.10690322,0.59385085,1
754,-0.14947945,-0.052648142,0.2472203,0.13874945,-0.07528597,2
755,-0.33025587,-0.10766962,0.23201263,0.0636141,0.030866608,0
756,0.24776226,0.122265965,0.46628493,-0.067125365,0.556143,1
