job_index,strategy,n_bins,min_support,selection_step,candidate_feature,candidate_features,trial_index,stage,silhouette_score,view_weighted_score,n_selected_features,selected_features,cluster_sizes,alpha,mu_param,gamma,beta,status,error_message,is_best
168,kmeans,7,0.2,,,,59,coarse,0.1276194006204605,0.18251729011535645,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 735, 211, 410, 276]",0.5,0.5,0.8,5.0,ok,,False
168,kmeans,7,0.2,,,,60,coarse,0.16155290603637695,0.21096271276474,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[171, 556, 289, 488, 295]",0.5,0.8,0.2,2.0,ok,,False
168,kmeans,7,0.2,,,,61,coarse,0.15766382217407227,0.20766761898994446,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[171, 573, 279, 477, 299]",0.5,0.8,0.2,3.0,ok,,False
168,kmeans,7,0.2,,,,62,coarse,0.15627536177635193,0.20663660764694214,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[170, 574, 276, 480, 299]",0.5,0.8,0.2,4.0,ok,,False
168,kmeans,7,0.2,,,,63,coarse,0.1566486805677414,0.20689480006694794,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[171, 574, 276, 480, 298]",0.5,0.8,0.2,5.0,ok,,False
168,kmeans,7,0.2,,,,64,coarse,0.16756698489189148,0.21369484066963196,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[178, 524, 294, 481, 322]",0.5,0.8,0.5,2.0,ok,,False
168,kmeans,7,0.2,,,,65,coarse,0.16340866684913635,0.2108156383037567,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[177, 549, 281, 473, 319]",0.5,0.8,0.5,3.0,ok,,False
168,kmeans,7,0.2,,,,66,coarse,0.1607317179441452,0.20910362899303436,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[177, 555, 276, 477, 314]",0.5,0.8,0.5,4.0,ok,,False
168,kmeans,7,0.2,,,,67,coarse,0.16015538573265076,0.2091500461101532,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[175, 563, 276, 479, 306]",0.5,0.8,0.5,5.0,ok,,False
168,kmeans,7,0.2,,,,68,coarse,0.17039553821086884,0.2142239362001419,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[184, 495, 284, 476, 360]",0.5,0.8,0.8,2.0,ok,,False
168,kmeans,7,0.2,,,,69,coarse,0.16754025220870972,0.21310625970363617,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[181, 522, 280, 469, 347]",0.5,0.8,0.8,3.0,ok,,False
168,kmeans,7,0.2,,,,70,coarse,0.1665589064359665,0.21322648227214813,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[178, 535, 279, 471, 336]",0.5,0.8,0.8,4.0,ok,,False
168,kmeans,7,0.2,,,,71,coarse,0.16379061341285706,0.211293026804924,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[177, 545, 276, 474, 327]",0.5,0.8,0.8,5.0,ok,,False
168,kmeans,7,0.2,,,,72,coarse,0.1159757673740387,0.27825024724006653,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[163, 785, 202, 392, 257]",0.8,0.2,0.2,2.0,ok,,False
168,kmeans,7,0.2,,,,73,coarse,0.11596080660820007,0.28064456582069397,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 787, 203, 385, 258]",0.8,0.2,0.2,3.0,ok,,False
168,kmeans,7,0.2,,,,74,coarse,0.11262831836938858,0.2799270451068878,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 802, 200, 377, 254]",0.8,0.2,0.2,4.0,ok,,False
168,kmeans,7,0.2,,,,75,coarse,0.11236368119716644,0.27980753779411316,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 804, 200, 377, 252]",0.8,0.2,0.2,5.0,ok,,False
168,kmeans,7,0.2,,,,76,coarse,0.12452913820743561,0.2745673656463623,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[165, 743, 220, 415, 256]",0.8,0.2,0.5,2.0,ok,,False
168,kmeans,7,0.2,,,,77,coarse,0.11627315729856491,0.27967187762260437,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[165, 786, 202, 387, 259]",0.8,0.2,0.5,3.0,ok,,False
168,kmeans,7,0.2,,,,78,coarse,0.11384011805057526,0.279869019985199,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[164, 797, 202, 378, 258]",0.8,0.2,0.5,4.0,ok,,False
168,kmeans,7,0.2,,,,79,coarse,0.11392322182655334,0.28026407957077026,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[165, 796, 202, 378, 258]",0.8,0.2,0.5,5.0,ok,,False
168,kmeans,7,0.2,,,,80,coarse,0.12564995884895325,0.27169400453567505,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[168, 736, 218, 410, 267]",0.8,0.2,0.8,2.0,ok,,False
168,kmeans,7,0.2,,,,81,coarse,0.1167004406452179,0.279540479183197,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[164, 789, 202, 385, 259]",0.8,0.2,0.8,3.0,ok,,False
168,kmeans,7,0.2,,,,82,coarse,0.11502332985401154,0.27969449758529663,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[164, 796, 202, 382, 255]",0.8,0.2,0.8,4.0,ok,,False
168,kmeans,7,0.2,,,,83,coarse,0.11409229785203934,0.2801938056945801,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[164, 795, 202, 378, 260]",0.8,0.2,0.8,5.0,ok,,False
168,kmeans,7,0.2,,,,84,coarse,0.12341941148042679,0.2801409661769867,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 743, 208, 412, 270]",0.8,0.5,0.2,2.0,ok,,False
168,kmeans,7,0.2,,,,85,coarse,0.1206476166844368,0.28222107887268066,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 749, 204, 414, 266]",0.8,0.5,0.2,3.0,ok,,False
168,kmeans,7,0.2,,,,86,coarse,0.11867161095142365,0.2816886305809021,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 762, 204, 403, 264]",0.8,0.5,0.2,4.0,ok,,False
168,kmeans,7,0.2,,,,87,coarse,0.11812535673379898,0.2815522849559784,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 764, 204, 400, 265]",0.8,0.5,0.2,5.0,ok,,False
168,kmeans,7,0.2,,,,88,coarse,0.13362762331962585,0.27513179183006287,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[165, 671, 244, 459, 260]",0.8,0.5,0.5,2.0,ok,,False
168,kmeans,7,0.2,,,,89,coarse,0.12200292944908142,0.2812979221343994,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 743, 207, 416, 267]",0.8,0.5,0.5,3.0,ok,,False
168,kmeans,7,0.2,,,,90,coarse,0.12122917175292969,0.2819593548774719,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 744, 205, 416, 268]",0.8,0.5,0.5,4.0,ok,,False
168,kmeans,7,0.2,,,,91,coarse,0.11958742886781693,0.28180116415023804,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[166, 752, 204, 413, 264]",0.8,0.5,0.5,5.0,ok,,False
168,kmeans,7,0.2,,,,92,coarse,0.1381145566701889,0.2722386419773102,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[169, 652, 249, 455, 274]",0.8,0.5,0.8,2.0,ok,,False
168,kmeans,7,0.2,,,,93,coarse,0.122651606798172,0.28037309646606445,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[165, 738, 208, 420, 268]",0.8,0.5,0.8,3.0,ok,,False
168,kmeans,7,0.2,,,,94,coarse,0.12153337895870209,0.28169742226600647,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 743, 205, 417, 267]",0.8,0.5,0.8,4.0,ok,,False
168,kmeans,7,0.2,,,,95,coarse,0.1213589608669281,0.28193894028663635,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 744, 205, 416, 267]",0.8,0.5,0.8,5.0,ok,,False
168,kmeans,7,0.2,,,,96,coarse,0.1343354880809784,0.27728763222694397,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[170, 689, 233, 434, 273]",0.8,0.8,0.2,2.0,ok,,False
168,kmeans,7,0.2,,,,97,coarse,0.1309291422367096,0.28050386905670166,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 703, 228, 424, 277]",0.8,0.8,0.2,3.0,ok,,False
168,kmeans,7,0.2,,,,98,coarse,0.12949302792549133,0.28072527050971985,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 711, 228, 421, 272]",0.8,0.8,0.2,4.0,ok,,False
168,kmeans,7,0.2,,,,99,coarse,0.12450604140758514,0.2832428812980652,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 728, 207, 422, 275]",0.8,0.8,0.2,5.0,ok,,False
168,kmeans,7,0.2,,,,100,coarse,0.13861803710460663,0.27300411462783813,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[169, 638, 250, 461, 281]",0.8,0.8,0.5,2.0,ok,,False
168,kmeans,7,0.2,,,,101,coarse,0.13448293507099152,0.2797400951385498,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 684, 234, 436, 278]",0.8,0.8,0.5,3.0,ok,,False
168,kmeans,7,0.2,,,,102,coarse,0.13129600882530212,0.2807716131210327,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 699, 228, 426, 279]",0.8,0.8,0.5,4.0,ok,,False
168,kmeans,7,0.2,,,,103,coarse,0.13147152960300446,0.28087419271469116,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[167, 699, 228, 426, 279]",0.8,0.8,0.5,5.0,ok,,False
168,kmeans,7,0.2,,,,104,coarse,0.14250731468200684,0.2718260586261749,21,"fused_11_veryhigh, fused_8_high, fused_9_medium, fused_10_verylow, fused_3_low, fused_2_veryhigh, fused_3_verylow, fused_6_verylow, fused_1_medium, fused_5_verylow, fused_8_veryhigh, fused_7_high, fused_7_medium, fused_2_high, fused_10_megalow+fused_4_veryhigh, fused_1_low, fused_5_megalow+fused_6_megalow, fused_8_medium, fused_4_high, fused_11_megahigh+fused_6_megalow, fused_10_megalow+fused_9_low","[172, 624, 262, 459, 282]",0.8,0.8,0.8,2.0,ok,,False
